Epoch    Height
  495694         -20.406
  495695         -20.412
  495696         -20.397
  495697         -20.405
  495698         -20.395
  495699         -20.393
  495700         -20.395
  495701         -20.391
  495702         -20.395
  495703         -20.397
  495704         -20.391
  495705         -20.399
  495706         -20.414
  495707         -20.416
  495708         -20.404
  495709         -20.404
  495710         -20.398
  495711         -20.413
  495712         -20.414
  495713         -20.414
  495714         -20.414
  495715         -20.415
  495716         -20.417
  495717         -20.428
  495718         -20.420
  495719         -20.415
  495720         -20.426
  495721         -20.419
  495722         -20.417
  495723         -20.397
  495724         -20.402
  495725         -20.422
  495726         -20.418
  495727         -20.413
  495728         -20.436
  495729         -20.430
  495730         -20.415
  495731         -20.413
  495732         -20.424
  495733         -20.418
  495734         -20.413
  495735         -20.438
  495736         -20.436
  495737         -20.440
  495738         -20.490
  495739         -20.435
  495740         -20.442
  495741         -20.445
  495742         -20.437
  495743         -20.450
  495744         -20.445
  495745         -20.445
  495746         -20.455
  495747         -20.496
  495748         -20.484
  495749         -20.406
  495750         -20.419
  495751         -20.412
  495752         -20.409
  495753         -20.416
  495754         -20.420
  495755         -20.417
  495756         -20.418
  495757         -20.418
  495758         -20.419
  495759         -20.412
  495760         -20.414
  495761         -20.412
  495762         -20.406
  495763         -20.402
  495764         -20.402
  495765         -20.409
  495766         -20.417
  495767         -20.416
  495768         -20.410
  495769         -20.419
  495770         -20.429
  495771         -20.425
  495772         -20.425
  495773         -20.423
  495774         -20.415
  495775         -20.410
  495776         -20.427
  495777         -20.435
  495778         -20.442
  495779         -20.433
  495780         -20.440
  495781         -20.444
  495782         -20.449
  495783         -20.470
  495784         -20.550
  495785         -20.519
  495786         -20.522
  495787         -20.429
  495788         -20.432
  495789         -20.426
  495790         -20.435
  495791         -20.439
  495792         -20.439
  495793         -20.432
  495794         -20.413
  495795         -20.417
  495796         -20.433
  495797         -20.420
  495798         -20.425
  495799         -20.412
  495800         -20.419
  495801         -20.417
  495802         -20.422
  495803         -20.424
  495804         -20.425
  495805         -20.434
  495806         -20.425
  495807         -20.416
  495808         -20.415
  495809         -20.414
  495810         -20.416
  495811         -20.410
  495812         -20.401
  495813         -20.402
  495814         -20.402
  495815         -20.410
  495816         -20.417
  495817         -20.416
  495818         -20.409
  495819         -20.404
  495820         -20.410
  495821         -20.410
  495822         -20.400
  495823         -20.392
  495824         -20.404
  495825         -20.399
  495826         -20.408
  495827         -20.412
  495828         -20.409
  495829         -20.410
  495830         -20.413
  495831         -20.401
  495832         -20.395
  495833         -20.407
  495834         -20.392
  495835         -20.399
  495836         -20.398
  495837         -20.405
  495838         -20.393
  495839         -20.402
  495840         -20.402
  495841         -20.394
  495842         -20.389
  495843         -20.400
  495844         -20.393
  495845         -20.401
  495846         -20.391
  495847         -20.397
  495848         -20.399
  495849         -20.396
  495850         -20.393
  495851         -20.393
  495852         -20.392
  495853         -20.394
  495854         -20.387
  495855         -20.384
  495856         -20.384
  495857         -20.379
  495858         -20.380
  495859         -20.375
  495860         -20.383
  495861         -20.394
  495862         -20.393
  495863         -20.393
  495864         -20.391
  495865         -20.394
  495866         -20.385
  495867         -20.389
  495868         -20.392
  495869         -20.392
  495870         -20.385
  495871         -20.385
  495872         -20.376
  495873         -20.383
  495874         -20.387
  495875         -20.402
  495876         -20.399
  495877         -20.389
  495878         -20.383
  495879         -20.391
  495880         -20.387
  495881         -20.394
  495882         -20.391
  495883         -20.388
  495884         -20.383
  495885         -20.384
  495886         -20.385
  495887         -20.393
  495888         -20.397
  495889         -20.392
  495890         -20.390
  495891         -20.384
  495892         -20.379
  495893         -20.376
  495894         -20.378
  495895         -20.370
  495896         -20.379
  495897         -20.378
  495898         -20.378
  495899         -20.368
  495900         -20.357
  495901         -20.352
  495902         -20.355
  495903         -20.362
  495904         -20.367
  495905         -20.362
  495906         -20.362
  495907         -20.376
  495908         -20.375
  495909         -20.390
  495910         -20.384
  495911         -20.395
  495912         -20.373
  495913         -20.370
  495914         -20.382
  495915         -20.376
  495916         -20.369
  495917         -20.383
  495918         -20.397
  495919         -20.355
  495920         -20.335
  495921         -20.322
  495922         -20.319
  495923         -20.333
  495924         -20.335
  495925         -20.340
  495926         -20.336
  495927         -20.323
  495928         -20.317
  495929         -20.307
  495930         -20.318
  495931         -20.312
  495932         -20.296
  495933         -20.304
  495934         -20.296
  495935         -20.297
  495936         -20.289
  495937         -20.291
  495938         -20.292
  495939         -20.299
  495940         -20.285
  495941         -20.280
  495942         -20.294
  495943         -20.290
  495944         -20.281
  495945         -20.284
  495946         -20.277
  495947         -20.266
  495948         -20.279
  495949         -20.298
  495950         -20.293
  495951         -20.287
  495952         -20.282
  495953         -20.284
  495954         -20.289
  495955         -20.302
  495956         -20.298
  495957         -20.281
  495958         -20.278
  495959         -20.279
  495960         -20.271
  495961         -20.284
  495962         -20.276
  495963         -20.283
  495964         -20.277
  495965         -20.280
  495966         -20.289
  495967         -20.277
  495968         -20.276
  495969         -20.279
  495970         -20.275
  495971         -20.324
  495972         -20.319
  495973         -20.328
  495974         -20.321
  495975         -20.323
  495976         -20.323
  495977         -20.337
  495978         -20.336
  495979         -20.327
  495980         -20.334
  495981         -20.329
  495982         -20.317
  495983         -20.298
  495984         -20.280
  495985         -20.280
  495986         -20.285
  495987         -20.272
  495988         -20.296
  495989         -20.302
  495990         -20.303
  495991         -20.315
  495992         -20.318
  495993         -20.324
  495994         -20.329
  495995         -20.338
  495996         -20.336
  495997         -20.318
  495998         -20.319
  495999         -20.309
  496000         -20.312
  496001         -20.310
  496002         -20.314
  496003         -20.314
  496004         -20.312
  496005         -20.304
  496006         -20.322
  496007         -20.320
  496008         -20.319
  496009         -20.313
  496010         -20.306
  496011         -20.300
  496012         -20.289
  496013         -20.280
  496014         -20.292
  496015         -20.308
  496016         -20.305
  496017         -20.312
  496018         -20.303
  496019         -20.300
  496020         -20.302
  496021         -20.298
  496022         -20.294
  496023         -20.319
  496024         -20.322
  496025         -20.309
  496026         -20.305
  496027         -20.306
  496028         -20.297
  496029         -20.293
  496030         -20.299
  496031         -20.307
  496032         -20.305
  496033         -20.311
  496034         -20.307
  496035         -20.309
  496036         -20.303
  496037         -20.304
  496038         -20.309
  496039         -20.313
  496040         -20.299
  496041         -20.312
  496042         -20.314
  496043         -20.314
  496044         -20.311
  496045         -20.301
  496046         -20.306
  496047         -20.319
  496048         -20.312
  496049         -20.308
  496050         -20.304
  496051         -20.312
  496052         -20.306
  496053         -20.305
  496054         -20.318
  496055         -20.324
  496056         -20.312
  496057         -20.314
  496058         -20.311
  496059         -20.305
  496060         -20.312
  496061         -20.311
  496062         -20.317
  496063         -20.315
  496064         -20.321
  496065         -20.313
  496066         -20.308
  496067         -20.306
  496068         -20.307
  496069         -20.304
  496070         -20.305
  496071         -20.298
  496072         -20.291
  496073         -20.290
  496074         -20.307
  496075         -20.303
  496076         -20.320
  496077         -20.320
  496078         -20.328
  496079         -20.317
  496080         -20.317
  496081         -20.296
  496082         -20.301
  496083         -20.305
  496084         -20.304
  496085         -20.318
  496086         -20.323
  496087         -20.331
  496088         -20.320
  496089         -20.327
  496090         -20.330
  496091         -20.321
  496092         -20.347
  496093         -20.340
  496094         -20.324
  496095         -20.311
  496096         -20.323
  496097         -20.323
  496098         -20.325
  496099         -20.314
  496100         -20.303
  496101         -20.313
  496102         -20.310
  496103         -20.321
  496104         -20.326
  496105         -20.333
  496106         -20.331
  496107         -20.334
  496108         -20.338
  496109         -20.338
  496110         -20.336
  496111         -20.340
  496112         -20.336
  496113         -20.338
  496114         -20.336
  496115         -20.337
  496116         -20.328
  496117         -20.347
  496118         -20.352
  496119         -20.358
  496120         -20.349
  496121         -20.358
  496122         -20.355
  496123         -20.370
  496124         -20.381
  496125         -20.364
  496126         -20.346
  496127         -20.354
  496128         -20.363
  496129         -20.358
  496130         -20.353
  496131         -20.348
  496132         -20.330
  496133         -20.341
  496134         -20.350
  496135         -20.346
  496136         -20.365
  496137         -20.362
  496138         -20.365
  496139         -20.345
  496140         -20.343
  496141         -20.358
  496142         -20.353
  496143         -20.337
  496144         -20.337
  496145         -20.333
  496146         -20.332
  496147         -20.329
  496148         -20.329
  496149         -20.333
  496150         -20.325
  496151         -20.322
  496152         -20.329
  496153         -20.336
  496154         -20.337
  496155         -20.334
  496156         -20.337
  496157         -20.338
  496158         -20.322
  496159         -20.323
  496160         -20.326
  496161         -20.336
  496162         -20.326
  496163         -20.325
  496164         -20.332
  496165         -20.318
  496166         -20.324
  496167         -20.322
  496168         -20.327
  496169         -20.347
  496170         -20.343
  496171         -20.338
  496172         -20.331
  496173         -20.341
  496174         -20.342
  496175         -20.337
  496176         -20.337
  496177         -20.347
  496178         -20.344
  496179         -20.343
  496180         -20.342
  496181         -20.339
  496182         -20.339
  496183         -20.342
  496184         -20.345
  496185         -20.337
  496186         -20.337
  496187         -20.324
  496188         -20.329
  496189         -20.336
  496190         -20.333
  496191         -20.339
  496192         -20.343
  496193         -20.341
  496194         -20.343
  496195         -20.344
  496196         -20.322
  496197         -20.319
  496198         -20.320
  496199         -20.336
