Epoch    Height
  495694         -20.461
  495695         -20.433
  495696         -20.425
  495697         -20.439
  495698         -20.415
  495699         -20.408
  495700         -20.411
  495701         -20.436
  495702         -20.468
  495703         -20.495
  495704         -20.508
  495705         -20.545
  495706         -20.565
  495707         -20.585
  495708         -20.564
  495709         -20.573
  495710         -20.564
  495711         -20.569
  495712         -20.574
  495713         -20.571
  495714         -20.583
  495715         -20.607
  495716         -20.633
  495717         -20.667
  495718         -20.679
  495719         -20.705
  495720         -20.748
  495721         -20.763
  495722         -20.777
  495723         -20.789
  495724         -20.792
  495725         -20.830
  495726         -20.826
  495727         -20.855
  495728         -20.915
  495729         -20.933
  495730         -20.947
  495731         -21.029
  495732         -21.087
  495733         -21.119
  495734         -21.172
  495735         -21.252
  495736         -21.390
  495737         -21.581
  495738         -22.036
  495739         -21.706
  495740         -20.779
  495741         -20.898
  495742         -20.983
  495743         -21.091
  495744         -21.185
  495745         -21.328
  495746         -21.520
  495747         -21.789
  495748         -22.118
  495749         -21.166
  495750         -21.163
  495751         -21.353
  495752         -20.440
  495753         -20.527
  495754         -20.578
  495755         -20.607
  495756         -20.638
  495757         -20.658
  495758         -20.683
  495759         -20.694
  495760         -20.706
  495761         -20.726
  495762         -20.733
  495763         -20.742
  495764         -20.754
  495765         -20.763
  495766         -20.767
  495767         -20.776
  495768         -20.786
  495769         -20.806
  495770         -20.834
  495771         -20.855
  495772         -20.889
  495773         -20.914
  495774         -20.938
  495775         -20.968
  495776         -21.026
  495777         -21.072
  495778         -21.128
  495779         -21.200
  495780         -21.294
  495781         -21.422
  495782         -21.594
  495783         -21.851
  495784         -22.320
  495785         -21.264
  495786         -21.265
  495787         -21.288
  495788         -20.103
  495789         -20.145
  495790         -20.194
  495791         -20.218
  495792         -20.244
  495793         -20.254
  495794         -20.254
  495795         -20.268
  495796         -20.291
  495797         -20.276
  495798         -20.280
  495799         -20.267
  495800         -20.275
  495801         -20.272
  495802         -20.271
  495803         -20.272
  495804         -20.274
  495805         -20.273
  495806         -20.256
  495807         -20.243
  495808         -20.241
  495809         -20.226
  495810         -20.232
  495811         -20.220
  495812         -20.214
  495813         -20.211
  495814         -20.202
  495815         -20.215
  495816         -20.210
  495817         -20.198
  495818         -20.194
  495819         -20.188
  495820         -20.190
  495821         -20.192
  495822         -20.171
  495823         -20.166
  495824         -20.174
  495825         -20.167
  495826         -20.165
  495827         -20.160
  495828         -20.157
  495829         -20.148
  495830         -20.147
  495831         -20.130
  495832         -20.120
  495833         -20.121
  495834         -20.098
  495835         -20.096
  495836         -20.089
  495837         -20.093
  495838         -20.081
  495839         -20.079
  495840         -20.082
  495841         -20.073
  495842         -20.068
  495843         -20.068
  495844         -20.053
  495845         -20.055
  495846         -20.042
  495847         -20.046
  495848         -20.042
  495849         -20.036
  495850         -20.029
  495851         -20.026
  495852         -20.022
  495853         -20.020
  495854         -20.012
  495855         -20.003
  495856         -20.000
  495857         -19.993
  495858         -19.980
  495859         -19.971
  495860         -19.969
  495861         -19.980
  495862         -19.976
  495863         -19.975
  495864         -19.976
  495865         -19.969
  495866         -19.966
  495867         -19.961
  495868         -19.954
  495869         -19.953
  495870         -19.943
  495871         -19.940
  495872         -19.931
  495873         -19.938
  495874         -19.947
  495875         -19.940
  495876         -19.901
  495877         -19.895
  495878         -19.885
  495879         -19.887
  495880         -19.888
  495881         -19.893
  495882         -19.889
  495883         -19.890
  495884         -19.892
  495885         -19.895
  495886         -19.898
  495887         -19.911
  495888         -19.907
  495889         -19.902
  495890         -19.904
  495891         -19.903
  495892         -19.894
  495893         -19.891
  495894         -19.897
  495895         -19.892
  495896         -19.897
  495897         -19.895
  495898         -19.896
  495899         -19.896
  495900         -19.888
  495901         -19.887
  495902         -19.891
  495903         -19.898
  495904         -19.908
  495905         -19.908
  495906         -19.906
  495907         -19.922
  495908         -19.927
  495909         -19.941
  495910         -19.934
  495911         -19.947
  495912         -19.934
  495913         -19.929
  495914         -19.945
  495915         -19.943
  495916         -19.937
  495917         -19.954
  495918         -19.964
  495919         -19.951
  495920         -19.902
  495921         -19.892
  495922         -19.897
  495923         -19.903
  495924         -19.911
  495925         -19.919
  495926         -19.924
  495927         -19.907
  495928         -19.893
  495929         -19.887
  495930         -19.903
  495931         -19.902
  495932         -19.890
  495933         -19.901
  495934         -19.892
  495935         -19.894
  495936         -19.883
  495937         -19.883
  495938         -19.884
  495939         -19.892
  495940         -19.876
  495941         -19.865
  495942         -19.877
  495943         -19.876
  495944         -19.863
  495945         -19.863
  495946         -19.859
  495947         -19.850
  495948         -19.859
  495949         -19.878
  495950         -19.874
  495951         -19.869
  495952         -19.865
  495953         -19.862
  495954         -19.874
  495955         -19.879
  495956         -19.881
  495957         -19.865
  495958         -19.861
  495959         -19.863
  495960         -19.864
  495961         -19.868
  495962         -19.866
  495963         -19.875
  495964         -19.866
  495965         -19.873
  495966         -19.884
  495967         -19.877
  495968         -19.879
  495969         -19.883
  495970         -19.886
  495971         -19.899
  495972         -19.919
  495973         -19.931
  495974         -19.930
  495975         -19.930
  495976         -19.927
  495977         -19.946
  495978         -19.950
  495979         -19.952
  495980         -19.963
  495981         -19.963
  495982         -19.954
  495983         -19.931
  495984         -19.902
  495985         -19.920
  495986         -19.919
  495987         -19.907
  495988         -19.953
  495989         -19.962
  495990         -19.966
  495991         -19.979
  495992         -19.981
  495993         -19.988
  495994         -20.002
  495995         -20.036
  495996         -20.038
  495997         -20.021
  495998         -20.015
  495999         -19.992
  496000         -19.996
  496001         -20.011
  496002         -20.025
  496003         -20.030
  496004         -20.041
  496005         -20.038
  496006         -20.059
  496007         -20.077
  496008         -20.079
  496009         -20.075
  496010         -20.069
  496011         -20.070
  496012         -20.043
  496013         -20.041
  496014         -20.058
  496015         -20.103
  496016         -20.098
  496017         -20.112
  496018         -20.104
  496019         -20.099
  496020         -20.101
  496021         -20.110
  496022         -20.106
  496023         -20.154
  496024         -20.149
  496025         -20.135
  496026         -20.136
  496027         -20.152
  496028         -20.140
  496029         -20.140
  496030         -20.149
  496031         -20.159
  496032         -20.169
  496033         -20.185
  496034         -20.180
  496035         -20.189
  496036         -20.182
  496037         -20.188
  496038         -20.187
  496039         -20.203
  496040         -20.192
  496041         -20.205
  496042         -20.206
  496043         -20.204
  496044         -20.216
  496045         -20.223
  496046         -20.215
  496047         -20.237
  496048         -20.230
  496049         -20.231
  496050         -20.221
  496051         -20.218
  496052         -20.220
  496053         -20.228
  496054         -20.236
  496055         -20.236
  496056         -20.229
  496057         -20.240
  496058         -20.223
  496059         -20.226
  496060         -20.235
  496061         -20.238
  496062         -20.246
  496063         -20.245
  496064         -20.252
  496065         -20.244
  496066         -20.247
  496067         -20.248
  496068         -20.242
  496069         -20.237
  496070         -20.237
  496071         -20.233
  496072         -20.229
  496073         -20.227
  496074         -20.246
  496075         -20.247
  496076         -20.272
  496077         -20.264
  496078         -20.259
  496079         -20.239
  496080         -20.246
  496081         -20.209
  496082         -20.200
  496083         -20.179
  496084         -20.183
  496085         -20.196
  496086         -20.200
  496087         -20.211
  496088         -20.198
  496089         -20.215
  496090         -20.226
  496091         -20.208
  496092         -20.233
  496093         -20.225
  496094         -20.208
  496095         -20.196
  496096         -20.227
  496097         -20.209
  496098         -20.201
  496099         -20.181
  496100         -20.160
  496101         -20.169
  496102         -20.163
  496103         -20.179
  496104         -20.196
  496105         -20.198
  496106         -20.204
  496107         -20.216
  496108         -20.221
  496109         -20.214
  496110         -20.202
  496111         -20.202
  496112         -20.199
  496113         -20.191
  496114         -20.197
  496115         -20.219
  496116         -20.220
  496117         -20.256
  496118         -20.267
  496119         -20.269
  496120         -20.257
  496121         -20.266
  496122         -20.255
  496123         -20.276
  496124         -20.294
  496125         -20.273
  496126         -20.263
  496127         -20.285
  496128         -20.297
  496129         -20.294
  496130         -20.282
  496131         -20.273
  496132         -20.269
  496133         -20.277
  496134         -20.269
  496135         -20.254
  496136         -20.270
  496137         -20.261
  496138         -20.262
  496139         -20.241
  496140         -20.249
  496141         -20.285
  496142         -20.273
  496143         -20.253
  496144         -20.255
  496145         -20.255
  496146         -20.250
  496147         -20.260
  496148         -20.272
  496149         -20.267
  496150         -20.261
  496151         -20.243
  496152         -20.260
  496153         -20.265
  496154         -20.245
  496155         -20.250
  496156         -20.253
  496157         -20.245
  496158         -20.227
  496159         -20.227
  496160         -20.246
  496161         -20.257
  496162         -20.250
  496163         -20.250
  496164         -20.248
  496165         -20.213
  496166         -20.211
  496167         -20.205
  496168         -20.224
  496169         -20.248
  496170         -20.259
  496171         -20.250
  496172         -20.226
  496173         -20.245
  496174         -20.241
  496175         -20.255
  496176         -20.256
  496177         -20.269
  496178         -20.275
  496179         -20.272
  496180         -20.267
  496181         -20.257
  496182         -20.252
  496183         -20.260
  496184         -20.251
  496185         -20.226
  496186         -20.223
  496187         -20.197
  496188         -20.198
  496189         -20.196
  496190         -20.195
  496191         -20.201
  496192         -20.225
  496193         -20.240
  496194         -20.240
  496195         -20.239
  496196         -20.212
  496197         -20.199
  496198         -20.202
  496199         -20.230
  496200         -20.233
  496201         -20.230
  496202         -20.255
  496203         -20.256
  496204         -20.257
  496205         -20.256
  496206         -20.262
  496207         -20.250
  496208         -20.264
  496209         -20.267
  496210         -20.269
  496211         -20.262
  496212         -20.259
  496213         -20.277
  496214         -20.303
  496215         -20.317
  496216         -20.322
  496217         -20.325
  496218         -20.334
  496219         -20.334
  496220         -20.323
  496221         -20.323
  496222         -20.349
  496223         -20.338
  496224         -20.321
  496225         -20.291
  496226         -20.291
  496227         -20.296
  496228         -20.274
  496229         -20.311
  496230         -20.336
  496231         -20.346
  496232         -20.349
  496233         -20.378
  496234         -20.386
  496235         -20.390
  496236         -20.387
  496237         -20.373
  496238         -20.366
  496239         -20.324
  496240         -20.304
  496241         -20.296
  496242         -20.286
  496243         -20.290
  496244         -20.320
  496245         -20.314
  496246         -20.312
  496247         -20.325
  496248         -20.330
  496249         -20.309
  496250         -20.321
  496251         -20.331
  496252         -20.357
  496253         -20.365
  496254         -20.350
  496255         -20.329
  496256         -20.322
  496257         -20.348
  496258         -20.349
  496259         -20.352
  496260         -20.409
  496261         -20.398
  496262         -20.402
  496263         -20.428
  496264         -20.416
  496265         -20.419
  496266         -20.436
  496267         -20.432
  496268         -20.431
  496269         -20.429
  496270         -20.403
  496271         -20.322
  496272         -20.320
  496273         -20.329
  496274         -20.316
  496275         -20.330
  496276         -20.352
  496277         -20.347
  496278         -20.432
  496279         -20.346
  496280         -20.359
  496281         -20.371
  496282         -20.390
  496283         -20.434
  496284         -20.410
  496285         -20.376
  496286         -20.356
  496287         -20.328
  496288         -20.322
  496289         -20.264
  496290         -20.272
  496291         -20.281
  496292         -20.081
  496293         -20.162
  496294         -20.241
  496295         -20.286
  496296         -20.322
  496297         -20.346
  496298         -20.329
  496299         -20.373
  496300         -20.328
  496301         -20.317
  496302         -20.331
  496303         -20.298
  496304         -20.276
  496305         -20.293
  496306         -20.305
  496307         -20.273
  496308         -20.301
