Epoch    Height
  495712         -20.513
  495713         -20.509
  495714         -20.524
  495715         -20.510
  495716         -20.508
  495717         -20.507
  495718         -20.508
  495719         -20.517
  495720         -20.523
  495721         -20.519
  495722         -20.530
  495723         -20.517
  495724         -20.519
  495725         -20.513
  495726         -20.525
  495727         -20.509
  495728         -20.506
  495729         -20.500
  495730         -20.504
  495731         -20.503
  495732         -20.503
  495733         -20.497
  495734         -20.498
  495735         -20.489
  495736         -20.486
  495737         -20.483
  495738         -20.485
  495739         -20.483
  495740         -20.489
  495741         -20.491
  495742         -20.486
  495743         -20.493
  495744         -20.486
  495745         -20.479
  495746         -20.467
  495747         -20.468
  495748         -20.479
  495749         -20.480
  495750         -20.484
  495751         -20.482
  495752         -20.482
  495753         -20.479
  495754         -20.482
  495755         -20.479
  495756         -20.465
  495757         -20.466
  495758         -20.469
  495759         -20.466
  495760         -20.459
  495761         -20.460
  495762         -20.455
  495763         -20.451
  495764         -20.451
  495765         -20.453
  495766         -20.459
  495767         -20.456
  495768         -20.453
  495769         -20.454
  495770         -20.461
  495771         -20.462
  495772         -20.455
  495773         -20.459
  495774         -20.462
  495775         -20.455
  495776         -20.456
  495777         -20.458
  495778         -20.464
  495779         -20.465
  495780         -20.460
  495781         -20.459
  495782         -20.457
  495783         -20.453
  495784         -20.453
  495785         -20.466
  495786         -20.466
  495787         -20.466
  495788         -20.479
  495789         -20.468
  495790         -20.468
  495791         -20.469
  495792         -20.459
  495793         -20.464
  495794         -20.465
  495795         -20.462
  495796         -20.460
  495797         -20.464
  495798         -20.464
  495799         -20.471
  495800         -20.473
  495801         -20.485
  495802         -20.476
  495803         -20.473
  495804         -20.484
  495805         -20.478
  495806         -20.491
  495807         -20.486
  495808         -20.489
  495809         -20.475
  495810         -20.482
  495811         -20.476
  495812         -20.476
  495813         -20.485
  495814         -20.480
  495815         -20.469
  495816         -20.475
  495817         -20.482
  495818         -20.480
  495819         -20.480
  495820         -20.482
  495821         -20.481
  495822         -20.485
  495823         -20.481
  495824         -20.481
  495825         -20.486
  495826         -20.481
  495827         -20.486
  495828         -20.478
  495829         -20.466
  495830         -20.474
  495831         -20.471
  495832         -20.473
  495833         -20.472
  495834         -20.476
  495835         -20.472
  495836         -20.491
  495837         -20.487
  495838         -20.485
  495839         -20.490
  495840         -20.494
  495841         -20.494
  495842         -20.500
  495843         -20.487
  495844         -20.483
  495845         -20.492
  495846         -20.495
  495847         -20.488
  495848         -20.487
  495849         -20.488
  495850         -20.503
  495851         -20.503
  495852         -20.503
  495853         -20.498
  495854         -20.497
  495855         -20.494
  495856         -20.497
  495857         -20.492
  495858         -20.494
  495859         -20.502
  495860         -20.497
  495861         -20.494
  495862         -20.510
  495863         -20.504
  495864         -20.508
  495865         -20.513
  495866         -20.522
  495867         -20.520
  495868         -20.521
  495869         -20.506
  495870         -20.505
  495871         -20.516
  495872         -20.506
  495873         -20.508
  495874         -20.516
  495875         -20.512
  495876         -20.507
  495877         -20.514
  495878         -20.511
  495879         -20.511
  495880         -20.510
  495881         -20.512
  495882         -20.514
  495883         -20.523
  495884         -20.520
  495885         -20.521
  495886         -20.519
  495887         -20.512
  495888         -20.507
  495889         -20.513
  495890         -20.505
  495891         -20.494
  495892         -20.491
  495893         -20.496
  495894         -20.504
  495895         -20.505
  495896         -20.510
  495897         -20.506
  495898         -20.512
  495899         -20.516
  495900         -20.507
  495901         -20.501
  495902         -20.501
  495903         -20.500
  495904         -20.502
  495905         -20.503
  495906         -20.508
  495907         -20.513
  495908         -20.503
  495909         -20.503
  495910         -20.508
  495911         -20.503
  495912         -20.509
  495913         -20.511
  495914         -20.506
  495915         -20.502
  495916         -20.501
  495917         -20.505
  495918         -20.518
  495919         -20.512
  495920         -20.517
  495921         -20.519
  495922         -20.516
  495923         -20.515
  495924         -20.509
  495925         -20.498
  495926         -20.503
  495927         -20.506
  495928         -20.506
  495929         -20.512
  495930         -20.521
  495931         -20.513
  495932         -20.510
  495933         -20.515
  495934         -20.520
  495935         -20.525
  495936         -20.524
  495937         -20.517
  495938         -20.523
  495939         -20.523
  495940         -20.523
  495941         -20.531
  495942         -20.526
  495943         -20.525
  495944         -20.519
  495945         -20.532
  495946         -20.526
  495947         -20.523
  495948         -20.527
  495949         -20.523
  495950         -20.538
  495951         -20.528
  495952         -20.527
  495953         -20.535
  495954         -20.545
  495955         -20.553
  495956         -20.552
  495957         -20.533
  495958         -20.528
  495959         -20.523
  495960         -20.529
  495961         -20.515
  495962         -20.508
  495963         -20.507
  495964         -20.518
  495965         -20.522
  495966         -20.522
  495967         -20.521
  495968         -20.524
  495969         -20.520
  495970         -20.525
  495971         -20.523
  495972         -20.524
  495973         -20.523
  495974         -20.523
  495975         -20.528
  495976         -20.517
  495977         -20.501
  495978         -20.503
  495979         -20.512
  495980         -20.509
  495981         -20.510
  495982         -20.507
  495983         -20.509
  495984         -20.517
  495985         -20.521
  495986         -20.518
  495987         -20.527
  495988         -20.532
  495989         -20.529
  495990         -20.524
  495991         -20.526
  495992         -20.515
  495993         -20.512
  495994         -20.501
  495995         -20.503
  495996         -20.501
  495997         -20.503
  495998         -20.502
  495999         -20.506
  496000         -20.515
  496001         -20.519
  496002         -20.516
  496003         -20.514
  496004         -20.520
  496005         -20.527
  496006         -20.530
  496007         -20.527
  496008         -20.529
  496009         -20.524
  496010         -20.519
  496011         -20.522
  496012         -20.529
  496013         -20.518
  496014         -20.518
  496015         -20.527
  496016         -20.531
  496017         -20.524
  496018         -20.520
  496019         -20.516
  496020         -20.529
  496021         -20.522
  496022         -20.523
  496023         -20.512
  496024         -20.518
  496025         -20.520
  496026         -20.512
  496027         -20.512
  496028         -20.509
  496029         -20.509
  496030         -20.517
  496031         -20.514
  496032         -20.516
  496033         -20.517
  496034         -20.520
  496035         -20.514
  496036         -20.519
  496037         -20.522
  496038         -20.517
  496039         -20.524
  496040         -20.522
  496041         -20.528
  496042         -20.536
  496043         -20.535
  496044         -20.527
  496045         -20.517
  496046         -20.520
  496047         -20.534
  496048         -20.528
  496049         -20.530
  496050         -20.536
  496051         -20.536
  496052         -20.527
  496053         -20.527
  496054         -20.538
  496055         -20.543
  496056         -20.537
  496057         -20.534
  496058         -20.535
  496059         -20.536
  496060         -20.536
  496061         -20.526
  496062         -20.538
  496063         -20.535
  496064         -20.540
  496065         -20.535
  496066         -20.546
  496067         -20.548
  496068         -20.548
  496069         -20.541
  496070         -20.538
  496071         -20.531
  496072         -20.533
  496073         -20.537
  496074         -20.534
  496075         -20.538
  496076         -20.534
  496077         -20.537
  496078         -20.538
  496079         -20.537
  496080         -20.533
  496081         -20.534
  496082         -20.544
  496083         -20.549
  496084         -20.539
  496085         -20.549
  496086         -20.543
  496087         -20.529
  496088         -20.529
  496089         -20.540
  496090         -20.543
  496091         -20.541
  496092         -20.535
  496093         -20.534
  496094         -20.531
  496095         -20.540
  496096         -20.542
  496097         -20.537
  496098         -20.536
  496099         -20.541
  496100         -20.540
  496101         -20.538
  496102         -20.549
  496103         -20.544
  496104         -20.545
  496105         -20.540
  496106         -20.546
  496107         -20.546
  496108         -20.544
  496109         -20.556
  496110         -20.550
  496111         -20.543
  496112         -20.543
  496113         -20.550
  496114         -20.545
  496115         -20.544
  496116         -20.550
  496117         -20.542
  496118         -20.541
  496119         -20.536
  496120         -20.529
  496121         -20.536
  496122         -20.535
  496123         -20.539
  496124         -20.538
  496125         -20.538
  496126         -20.542
  496127         -20.526
  496128         -20.537
  496129         -20.545
  496130         -20.547
  496131         -20.550
  496132         -20.542
  496133         -20.540
  496134         -20.542
  496135         -20.549
  496136         -20.556
  496137         -20.554
  496138         -20.555
  496139         -20.552
  496140         -20.550
  496141         -20.549
  496142         -20.547
  496143         -20.530
  496144         -20.526
  496145         -20.530
  496146         -20.534
  496147         -20.544
  496148         -20.547
  496149         -20.551
  496150         -20.543
  496151         -20.544
  496152         -20.533
  496153         -20.530
  496154         -20.526
  496155         -20.532
  496156         -20.520
  496157         -20.514
  496158         -20.511
  496159         -20.517
  496160         -20.513
  496161         -20.507
  496162         -20.511
  496163         -20.523
  496164         -20.522
  496165         -20.517
  496166         -20.516
  496167         -20.518
  496168         -20.522
  496169         -20.528
  496170         -20.530
  496171         -20.535
  496172         -20.547
  496173         -20.544
  496174         -20.550
  496175         -20.550
  496176         -20.548
  496177         -20.549
  496178         -20.541
  496179         -20.551
  496180         -20.545
  496181         -20.549
  496182         -20.546
  496183         -20.556
  496184         -20.554
  496185         -20.543
  496186         -20.551
  496187         -20.549
  496188         -20.546
  496189         -20.539
  496190         -20.538
  496191         -20.539
  496192         -20.535
  496193         -20.551
  496194         -20.561
  496195         -20.557
  496196         -20.557
  496197         -20.556
  496198         -20.554
  496199         -20.556
  496200         -20.558
  496201         -20.562
  496202         -20.556
  496203         -20.551
  496204         -20.558
  496205         -20.563
  496206         -20.558
  496207         -20.554
  496208         -20.559
