Epoch   Height
  496070          -0.391
  496071          -1.608
  496072          -1.943
  496073          -1.963
  496074          -1.675
  496075          -2.205
  496076          -2.195
  496077          -2.514
  496078          -2.708
  496079          -2.922
  496080          -2.052
  496081          -1.256
  496082          -0.725
  496083           0.104
  496084           0.285
  496085           0.336
  496086           0.472
  496087           0.513
  496088           1.035
  496089           1.140
  496090           1.943
  496091           1.920
  496092           1.860
  496093           1.262
  496094           0.801
  496095           0.667
  496096          -0.022
  496097           0.518
  496098           2.087
  496099           3.019
  496100           3.722
  496101           4.020
  496102           3.829
  496103           4.268
  496104           3.233
  496105           3.958
  496106           3.948
  496107           1.796
  496108           1.829
  496109           2.751
  496110           3.309
  496111           3.870
  496112           2.973
  496113           2.786
  496114           2.808
  496115           3.706
  496116           2.861
  496117           4.640
  496118           5.199
  496119           5.090
  496120           6.778
  496121           6.628
  496122           4.008
  496123           5.752
  496124           3.991
  496125           2.267
  496126           1.824
  496127           2.098
  496128           2.399
  496129           2.698
  496130           3.103
  496131           2.067
  496132           1.266
  496133           2.835
  496134           1.535
  496135           0.813
  496136           1.302
  496137           1.037
  496138           5.172
  496139           5.729
  496140           5.139
  496141           5.081
  496142           2.979
  496143           2.874
  496144           3.467
  496145           2.642
  496146           2.909
  496147           2.438
  496148           2.559
  496149           3.024
  496150           2.633
  496151           2.825
  496152           2.890
  496153           3.159
  496154           3.383
  496155           5.927
  496156           3.077
  496157           2.334
  496158           2.079
  496159           1.949
  496160           1.672
  496161           1.127
  496162          -5.590
  496163          -5.056
  496164          -4.405
  496165           0.632
  496166           1.475
  496167           1.233
  496168           1.146
  496169           1.483
  496170           1.422
  496171           1.587
  496172           3.030
  496173           3.902
  496174           3.942
  496175           3.476
  496176           2.761
  496177           2.795
  496178           3.425
  496179           3.804
  496180           4.584
  496181           3.676
  496182           2.597
  496183           1.470
  496184           1.372
  496185           1.612
  496186           2.134
  496187           1.940
  496188           1.451
  496189           1.341
  496190           0.518
  496191           0.565
  496192          -0.183
  496193          -0.154
  496194          -0.277
  496195          -0.713
  496196           0.168
  496197           0.691
  496198           0.950
  496199           1.399
  496200           1.644
  496201           1.532
  496202           2.121
  496203           2.970
  496204           3.389
  496205           3.373
  496206           2.001
  496207          -1.003
  496208          -1.215
  496209          -1.984
  496210          -1.918
  496211          -2.126
  496212          -1.648
  496213          -1.124
  496214          -1.366
  496215          -1.152
  496216          -1.179
  496217          -0.933
  496218          -1.555
  496219          -1.685
  496220          -1.547
  496221          -1.366
  496222          -0.430
  496223          -0.388
  496224          -0.184
  496225           0.674
  496226           0.747
  496227          -0.012
  496228           1.197
  496229           1.692
  496230           2.096
  496231           1.041
  496232           0.489
  496233          -0.353
  496234          -1.253
  496235          -1.021
  496236           0.898
  496237           0.997
  496238           2.006
  496239           2.147
  496240           2.610
  496241           2.229
  496242           3.353
  496243           0.515
  496244           1.991
  496245           1.419
  496246           1.167
  496247           1.253
  496248           1.575
  496249           2.073
  496250           1.220
  496251           0.464
  496252           1.683
  496253           1.612
  496254           2.377
  496255          -0.266
  496256           0.526
  496257           1.539
  496258           1.629
  496259           1.857
  496260           1.548
  496261           1.231
  496262           1.569
  496263           2.419
  496264           3.256
  496265           1.510
  496266           0.513
  496267           0.368
  496268           1.007
  496269           1.309
  496270           1.775
  496271           0.624
  496272           1.731
  496273           1.741
  496274           2.751
  496275           2.541
  496276           3.173
  496277           3.567
  496278           3.047
  496279           3.420
  496280           1.136
  496281           1.033
  496282          -0.146
  496283           0.257
  496284           2.316
  496285           3.916
  496286           1.287
  496287           3.297
  496288           1.471
  496289           3.183
  496290           3.879
  496291           4.266
  496292           4.077
  496293           3.552
  496294           3.709
  496295           3.330
  496296           3.171
  496297           3.051
  496298           2.995
  496299           2.930
  496300           3.139
  496301           3.100
  496302           2.816
  496303           2.647
  496304           2.993
  496305           3.274
  496306           3.165
  496307           2.852
  496308           3.125
  496309           2.951
  496310           2.908
  496311           2.297
  496312           1.981
  496313           1.208
  496314           0.542
  496315          -0.009
  496316          -0.433
  496317          -0.410
  496318          -0.744
  496319          -0.318
  496320           0.143
  496321           0.448
  496322           0.523
  496323           0.455
  496324          -0.261
  496325          -0.740
  496326          -1.854
  496327          -1.182
  496328          -1.284
  496329          -1.028
  496330          -0.192
  496331          -0.765
  496332          -1.263
  496333          -1.154
  496334          -1.071
  496335          -1.132
  496336          -1.002
  496337          -0.967
  496338          -0.697
  496339          -0.627
  496340          -0.615
  496341          -1.003
  496342          -0.905
  496343          -0.859
  496344          -0.891
  496345          -0.377
  496346          -0.078
  496347           0.754
  496348           0.422
  496349           0.201
  496350          -0.225
  496351          -0.575
  496352          -1.620
  496353          -1.410
  496354          -2.085
  496355          -2.160
  496356          -2.437
  496357          -2.109
  496358          -1.786
  496359          -1.699
  496360          -0.423
  496361          -0.229
  496362          -0.725
  496363           0.149
  496364           0.650
  496365           0.173
  496366          -0.213
  496367          -0.700
  496368          -0.069
  496369           0.190
  496370           0.954
  496371           0.802
  496372           0.857
  496373           0.521
  496374           0.407
  496375          -0.039
  496376          -0.200
  496377          -0.499
  496378          -0.200
  496379          -0.745
  496380          -0.966
  496381          -0.545
  496382           0.258
  496383           0.671
  496384           1.088
  496385           0.563
  496386           0.983
  496387           0.375
  496388           1.448
  496389           1.509
  496390           1.235
  496391           0.820
  496392           0.650
  496393           0.785
  496394          -0.180
  496395           0.044
  496396          -0.003
  496397           0.654
  496398           1.084
  496399           1.606
  496400           2.364
  496401           2.633
  496402           3.235
  496403           2.910
  496404           2.324
  496405           2.307
  496406           2.272
  496407           2.012
  496408           2.027
  496409           1.663
  496410           1.730
  496411           1.158
  496412           0.892
  496413           1.156
  496414           1.598
  496415           1.241
  496416           1.784
  496417           1.997
  496418           1.759
  496419           1.697
  496420           2.023
  496421           2.533
  496422           2.241
  496423          -0.989
  496424          -1.793
  496425           1.531
  496426           1.555
  496427           1.704
  496428          -4.205
  496429          -6.062
  496430          -0.035
  496431           2.036
  496432           1.914
  496433           0.180
  496434           1.827
  496435           1.861
  496436           3.209
  496437           2.863
  496438           2.517
  496439           2.004
  496440           1.074
  496441          -0.106
  496442          10.720
  496443          10.387
  496444           0.407
  496445           0.096
  496446          -0.134
  496447          -0.200
  496448           0.039
  496449          -0.103
  496450           7.646
  496451           7.824
  496452           8.312
  496453           7.937
  496454           7.909
  496455           8.274
  496456          -0.387
  496457          -0.726
  496459          -1.468
  496460          -1.195
  496461          -0.508
  496462          -0.696
  496463          -0.963
  496464           2.551
  496465           3.127
  496466           2.643
  496467           3.122
  496468           4.333
  496469           4.036
  496470           4.006
  496471           2.843
  496472           1.671
  496473           1.405
  496474           0.446
  496475          -0.246
  496476           0.087
  496477          -0.160
  496478           0.316
  496479           0.119
  496480          -0.190
  496481          -0.089
  496482           0.239
  496483           0.839
  496484           1.634
  496485           2.421
  496486           2.728
  496487           3.214
  496488           3.207
  496489           3.662
  496490           3.821
  496491           3.501
  496492           2.662
  496493           1.909
  496494           1.578
  496495           1.406
  496496           1.112
  496497           0.841
  496498           0.536
  496499           0.497
  496500           0.555
  496501           0.847
  496502           0.827
  496503           0.793
  496504           0.663
  496505           0.594
  496506           0.623
  496507           1.624
  496508           1.698
  496509           2.199
  496510           2.889
  496511           2.493
  496512           1.631
  496513           0.671
  496514           2.425
  496515           0.903
  496516           0.990
  496517           1.122
  496518           0.873
  496519           0.128
  496520           0.117
  496521          -0.645
  496522          -0.545
  496523           1.147
  496524           1.204
  496525           1.906
  496526           1.962
  496527           1.554
  496528           1.967
  496529           2.623
  496530           2.313
  496531           2.356
  496532           1.589
  496533           0.939
  496534           0.358
  496535          -0.076
  496536           0.144
  496537          -0.350
  496538          -0.053
  496539           0.944
  496540           1.339
  496541           2.468
  496542           2.952
  496543           2.899
  496544           2.528
  496545           2.397
  496546           2.609
  496547           1.600
  496548           1.999
  496549           2.365
  496550          -1.531
  496551          -2.188
  496552          -1.650
  496553          -1.051
  496554          -0.391
  496555           0.112
  496556           0.344
  496557           0.510
  496558           0.930
  496559           1.046
  496560           0.565
  496561           1.227
  496562           1.038
  496563           1.368
  496564           1.587
  496565           0.508
  496566           1.388
  496567           0.888
  496568           0.669
  496569           0.439
  496570           1.828
  496571           1.173
  496572           1.260
  496573           1.761
  496574           1.451
  496575           1.406
  496576           1.888
  496577           2.351
  496578           2.466
  496579           0.166
  496580          -0.721
  496581          -1.036
  496582          -0.988
  496583          -1.497
  496584          -3.245
  496585          -4.413
  496586          -4.247
  496587          -4.712
  496588          -4.565
  496589          -5.846
  496590          -4.998
  496591          -3.917
  496592          -4.225
  496593          -4.665
  496594          -4.536
  496595          -3.906
  496596          -4.093
  496597          -4.058
  496598          -3.738
  496599          -2.724
  496600          -1.894
  496601          -0.796
  496602           2.602
  496603           1.824
  496604           1.072
  496605           1.268
  496606           2.042
  496607           1.771
  496608           1.149
  496609           0.818
  496610           0.329
  496611           0.383
  496612          -0.192
  496613          -0.057
  496614          -0.516
  496615          -0.591
  496616          -0.782
  496617          -1.337
  496618          -2.457
  496619          -1.485
  496620          -1.012
  496621          -2.280
  496622          -2.389
  496623          -3.655
  496624          -3.588
  496625          -3.125
  496626          -2.371
  496627          -2.011
  496628          -1.904
  496629          -1.746
  496630          -1.542
  496631          -1.239
  496632          -2.193
  496633          -2.882
  496634          -3.764
  496635          -3.864
  496636          -3.572
  496637          -3.642
  496638          -2.906
  496639          -2.233
  496640          -1.592
  496641          -0.586
  496642          -0.134
  496643           0.004
  496644           0.129
  496645           0.998
  496646          -0.075
  496647          -0.241
  496648          -0.766
  496649          -1.035
  496650          -1.239
  496651          -1.818
  496652          -1.214
  496653          -0.835
  496654          -0.648
  496655          -0.786
  496656          -0.802
  496657          -0.975
  496658          -1.423
  496659          -2.159
  496660          -2.514
  496661          -1.927
  496662          -1.535
  496663          -1.455
  496664          -1.247
  496665          -1.419
  496666          -1.080
  496667          -1.668
  496668          -1.084
  496669          -1.254
  496670          -0.959
  496671          -1.315
  496672          -1.541
  496673          -1.410
  496674          -1.323
  496675          -1.731
  496676          -1.706
  496677          -1.731
  496678          -1.693
  496679          -1.589
  496680          -1.410
  496681          -1.996
  496682          -1.276
  496683          -1.425
  496684          -1.185
  496685          -0.777
  496686          -1.213
  496687          -1.114
  496688          -1.097
  496689          -1.109
  496690          -0.698
  496691          -0.458
  496692          -0.606
  496693          -1.227
  496694          -0.980
  496695          -1.205
  496696          -1.217
  496697          -1.642
  496698          -1.387
  496699          -1.137
  496700          -1.391
  496701          -0.948
  496702          -0.974
  496703          -0.631
  496704          -0.089
  496705          -0.480
  496706          -0.188
  496707          -0.197
  496708          -0.586
  496709          -0.777
  496710          -1.151
  496711          -0.915
  496712          -0.740
  496713          -0.084
  496714           0.238
  496715           0.254
  496716           0.349
  496717           0.536
  496718           0.906
  496719           0.785
  496720           1.073
  496721           1.816
  496722           1.354
  496723           1.713
  496724           1.034
  496725           0.877
  496726           0.701
  496727           0.252
  496728           0.737
  496729           0.815
  496730           0.703
  496731           1.314
  496732           1.625
  496733           1.367
  496734           1.158
  496735           0.518
  496736           1.165
  496737           0.939
  496738           0.974
  496739           0.916
  496740           0.770
  496741           0.737
  496742           0.578
  496743           1.372
  496744           1.634
  496745           1.733
  496746           1.874
  496747           1.743
  496748           1.635
  496749           1.147
  496750           0.817
  496751           0.158
  496752           0.149
  496753           0.318
  496754           0.536
  496755           0.704
  496756           1.078
  496757           0.561
  496758           0.361
  496759           0.007
  496760          -0.859
  496761          -1.425
  496762          -1.663
  496763           0.141
  496764           0.482
  496765           0.563
  496766           0.726
  496767           0.372
  496768           0.510
  496769           0.454
  496770           0.516
  496771           0.367
  496772           1.076
  496773           1.284
  496774           1.571
  496775           1.986
  496776           2.494
  496777           2.368
  496778           2.751
  496779           3.739
  496780           4.209
  496781           3.619
  496782           3.226
  496783           2.556
  496784           1.779
  496785           1.669
  496786           1.333
  496787           0.947
  496788           0.341
  496789           0.427
  496790           0.531
  496791           0.438
  496792           0.947
  496793           0.821
  496794           0.001
  496795          -0.016
  496796          -0.192
  496797           0.060
  496798          -0.404
  496799          -1.279
  496800          -1.124
  496801          -1.851
  496802          -1.792
  496803          -1.611
  496804          -1.777
  496805          -1.739
  496806          -1.563
  496807          -2.068
  496808          -1.828
  496809          -1.365
  496810          -1.066
  496811          -1.545
  496812          -1.411
  496813          -1.637
  496814          -1.286
  496815          -1.178
  496816          -1.794
  496817          -2.179
  496818          -2.391
  496819          -3.395
  496820          -3.599
  496821          -3.777
  496822          -4.295
  496823          -3.579
  496824          -2.996
  496825          -2.338
  496826          -1.283
  496827          -0.803
  496828          -0.776
  496829          -0.843
  496830          -0.715
  496831          -0.912
  496832          -0.752
  496833          -0.947
  496834          -0.127
  496835          -0.090
  496836          -0.456
  496837          -0.218
  496838          -0.194
  496839          -0.044
  496840          -0.398
  496841          -0.244
  496842           0.201
  496843           0.435
  496844           0.438
  496845           0.749
  496846           1.072
  496847           1.151
  496848           1.061
  496849           1.261
  496850           1.895
  496851           1.898
  496852           1.026
  496853           1.483
  496854           1.701
  496855           1.951
  496856           2.102
  496857           0.831
  496858           0.501
  496859           0.579
  496860           0.331
  496861           0.268
  496862           0.345
  496863           0.823
  496864           0.880
  496865           1.181
  496866           0.623
  496867           0.536
  496868           0.286
  496869           0.735
  496870           0.845
  496871           0.542
  496872           0.752
  496873           0.876
  496874           1.047
  496875           0.659
  496876           0.547
  496877           0.497
  496878           0.060
  496879          -0.086
  496880          -0.043
  496881          -0.570
  496882           0.092
  496883           0.321
  496884           0.067
  496885          -0.053
  496886           0.414
  496887           0.754
  496888           1.085
  496889           0.994
  496890           1.050
  496891           1.113
  496892           0.711
  496893           1.043
  496894           1.534
  496895           1.614
  496896           2.045
  496897           2.259
  496898           1.912
  496899           1.985
  496900           2.353
  496901           1.446
  496902           0.854
  496903           1.023
  496904           0.902
  496905           0.156
  496906          -0.776
  496907          -0.437
  496908          -0.342
  496909          -0.269
  496910          -0.288
  496911          -0.489
  496912          -0.243
  496913           0.456
  496914           1.465
  496915           0.892
  496916           0.608
  496917           0.525
  496918           0.942
  496919           1.523
  496920           1.814
  496921           1.630
  496922           1.521
  496923           1.642
  496924           0.994
  496925           1.174
  496926           1.074
  496927           0.553
  496928           1.017
  496929           1.375
  496930           1.859
  496931           1.995
  496932           1.681
  496933           1.428
  496934           1.196
  496935           1.103
  496936           0.936
  496937           0.691
  496938           0.661
  496939           0.825
  496940           0.708
  496941           0.579
  496942           0.219
  496943           0.241
  496944           0.413
  496945           0.255
  496946           0.748
  496947           1.142
  496948           1.809
  496949           1.626
  496950           1.096
  496951           0.925
  496952           0.801
  496953           1.267
  496954           0.515
  496955           0.445
  496956           0.214
  496957          -0.689
  496958          -0.907
  496959           0.486
  496960           0.541
  496961          -0.761
  496962          -1.125
  496963          -0.212
  496964           0.291
  496965           0.609
  496966           0.762
  496967           0.520
  496968           0.942
  496969           1.388
  496970           0.861
  496971           0.651
  496972          -0.431
  496973           0.023
  496974          -0.124
  496975          -0.985
  496976          -1.265
  496977          -1.665
  496978          -1.878
  496979          -1.905
  496980          -1.353
  496981          -2.362
  496982          -1.941
  496983          -0.193
  496984          -2.900
  496985          -2.961
  496986          -3.366
  496987          -3.763
  496988          -2.411
  496989          -2.061
  496990          -1.688
  496991          -1.020
  496992          -1.367
  496993          -1.872
  496994          -1.983
  496995          -2.079
  496996          -2.410
  496997          -0.556
  496998          -0.829
  496999          -1.473
  497000          -3.822
  497001          -1.353
  497002          -0.001
  497003           0.333
  497004           1.208
  497005           2.152
  497006           2.044
  497007           1.839
  497008           1.784
  497009           0.981
  497010           0.275
  497011          -0.135
  497012          -0.377
  497013          -0.181
  497014           0.510
  497015           0.961
  497016           1.466
  497017           1.526
  497018           1.679
  497019           1.701
  497020           1.024
  497021           1.177
  497022           1.215
  497023           1.328
  497024           2.037
  497025           1.075
  497026           0.461
  497027           0.114
  497028           0.644
  497029           0.790
  497030           1.503
  497031           1.158
  497032           0.658
  497033           0.443
  497034          -0.062
  497035          -0.803
  497036          -1.688
  497037          -1.820
  497038           0.364
  497039           1.136
  497040           1.628
  497041           1.239
  497042           2.843
  497043           1.318
  497044           0.349
  497045          -0.114
  497046          -1.454
  497047          -0.920
  497048           0.177
  497049           0.515
  497050           1.288
  497051           2.222
  497052           1.709
  497053           1.586
  497054           2.314
  497055           2.712
  497056           1.290
  497057           1.474
  497058           0.494
  497059           1.213
  497060           0.233
  497061          -0.183
  497062           0.462
  497063           0.991
  497064           0.839
  497065          -0.082
  497066           1.223
  497067           0.495
  497068          -0.203
  497069           1.648
  497070           0.801
  497071           0.327
  497072          -0.969
  497073          -0.245
  497074          -0.028
  497075          -0.650
