Epoch    Height
  495694         -12.443
  495695         -12.001
  495696         -12.266
  495697         -12.389
  495698         -12.168
  495699         -12.094
  495700         -12.195
  495701         -12.627
  495702         -12.928
  495703         -13.015
  495704         -12.932
  495705         -12.970
  495706         -12.721
  495707         -12.537
  495708         -12.129
  495709         -12.161
  495710         -12.026
  495711         -11.848
  495712         -11.927
  495713         -11.633
  495714         -11.771
  495715         -12.155
  495716         -12.469
  495717         -12.561
  495718         -12.777
  495719         -13.096
  495720         -13.079
  495721         -12.957
  495722         -12.706
  495723         -12.683
  495724         -11.625
  495725         -11.787
  495726         -11.637
  495727         -11.962
  495728         -12.096
  495729         -12.045
  495730         -12.218
  495731         -13.385
  495732         -13.646
  495733         -13.569
  495734         -13.352
  495735         -12.919
  495736         -12.923
  495737         -12.551
  495738         -13.332
  495739         -12.865
  495740         -12.173
  495741         -12.021
  495742         -11.747
  495743         -11.463
  495744         -11.391
  495745         -11.700
  495746         -12.037
  495747         -12.085
  495748         -11.666
  495749         -11.664
  495750         -11.970
  495751         -11.859
  495752         -11.887
  495753         -12.216
  495754         -12.262
  495755         -12.192
  495756         -12.279
  495757         -12.340
  495758         -12.328
  495759         -12.276
  495760         -12.193
  495761         -12.315
  495762         -12.374
  495763         -12.646
  495764         -12.633
  495765         -11.940
  495766         -11.617
  495767         -11.858
  495768         -11.897
  495769         -11.820
  495770         -11.972
  495771         -12.390
  495772         -12.721
  495773         -12.966
  495774         -12.820
  495775         -12.865
  495776         -12.929
  495777         -12.544
  495778         -12.278
  495779         -12.369
  495780         -12.285
  495781         -12.513
  495782         -12.158
  495783         -11.796
  495784         -11.544
  495785         -12.172
  495786         -11.825
  495787         -11.682
  495788         -12.294
  495789         -12.291
  495790         -12.191
  495791         -12.146
  495792         -12.555
  495793         -12.646
  495794         -13.055
  495795         -13.065
  495796         -12.739
  495797         -12.432
  495798         -12.340
  495799         -12.022
  495800         -12.028
  495801         -12.005
  495802         -12.079
  495803         -12.454
  495804         -12.438
  495805         -12.330
  495806         -12.370
  495807         -12.266
  495808         -12.295
  495809         -12.174
  495810         -12.364
  495811         -12.487
  495812         -12.553
  495813         -12.192
  495814         -11.981
  495815         -11.987
  495816         -11.799
  495817         -11.963
  495818         -12.592
  495819         -13.087
  495820         -12.754
  495821         -12.546
  495822         -12.404
  495823         -12.773
  495824         -13.219
  495825         -12.815
  495826         -12.533
  495827         -12.086
  495828         -12.248
  495829         -12.040
  495830         -11.888
  495831         -11.470
  495832         -11.396
  495833         -11.368
  495834         -11.149
  495835         -10.971
  495836         -11.074
  495837         -11.331
  495838         -11.814
  495839         -12.353
  495840         -12.529
  495841         -12.515
  495842         -12.402
  495843         -12.154
  495844         -11.989
  495845         -11.778
  495846         -11.822
  495847         -12.106
  495848          -8.965
  495849          -8.441
  495850          -8.404
  495851          -8.318
  495852          -8.203
  495853          -8.283
  495854          -8.297
  495855          -8.209
  495856          -7.995
  495857          -7.902
  495858          -7.849
  495859          -8.134
  495860          -8.350
  495861          -8.497
  495862          -8.823
  495863          -8.878
  495864          -8.921
  495865          -8.788
  495866          -9.124
  495867          -9.116
  495868          -9.104
  495869          -8.815
  495870          -8.609
  495871          -8.479
  495872          -8.235
  495873          -8.195
  495874          -8.638
  495875          -8.574
  495876          -8.701
  495877          -8.544
  495878          -8.684
  495879          -8.600
  495880          -8.460
  495881          -8.294
  495882          -8.132
  495883          -8.107
  495884          -8.053
  495885          -7.903
  495886          -7.515
  495887          -7.771
  495888          -7.839
  495889          -8.257
  495890          -8.508
  495891          -8.645
  495892          -8.713
  495893          -8.795
  495894          -8.766
  495895          -8.801
  495896          -8.700
  495897          -8.423
  495898          -8.576
  495899          -8.410
  495900          -8.568
  495901          -8.626
  495902          -8.891
  495903          -8.710
  495904          -8.684
  495905          -8.658
  495906          -8.586
  495907          -8.683
  495908          -8.702
  495909          -8.631
  495910          -8.527
  495911          -8.663
  495912          -8.552
  495913          -7.830
  495914          -8.269
  495915          -7.951
  495916          -7.780
  495917          -8.241
  495918          -8.407
  495919          -8.591
  495920          -8.675
  495921          -8.604
  495922          -8.471
  495923          -8.570
  495924          -8.557
  495925          -8.367
  495926          -8.221
  495927          -8.188
  495928          -8.172
  495929          -8.432
  495930          -8.718
  495931          -9.066
  495932          -9.149
  495933          -9.230
  495934          -8.902
  495935          -8.614
  495936          -8.785
  495937          -8.877
  495938          -8.903
  495939          -8.841
  495940          -8.374
  495941          -8.193
  495942          -8.123
  495943          -8.030
  495944          -8.146
  495945          -7.971
  495946          -8.108
  495947          -8.024
  495948          -8.345
  495949          -8.330
  495950          -8.030
  495951          -8.400
  495952          -8.905
  495953          -8.566
  495954          -8.246
  495955          -8.213
  495956          -8.739
  495957          -8.826
  495958          -8.869
  495959          -8.734
  495960          -8.787
  495961          -8.903
  495962          -8.736
  495963          -8.866
  495964          -8.777
  495965          -9.001
  495966          -9.094
  495967          -8.965
  495968          -9.105
  495969          -9.093
  495970          -9.082
  495971          -9.149
  495972          -9.325
  495973          -9.161
  495974          -9.031
  495975          -8.906
  495976          -8.587
  495977          -8.383
  495978          -8.387
  495979          -8.088
  495980          -7.674
  495981          -7.323
  495982          -7.405
  495983          -7.639
  495984          -8.091
  495985          -8.261
  495986          -8.468
  495987          -7.839
  495988          -7.601
  495989          -7.279
  495990          -7.369
  495991          -7.224
  495992          -7.018
  495993          -6.885
  495994          -6.798
  495995          -7.026
  495996          -6.779
  495997          -6.882
  495998          -7.123
  495999          -7.266
  496000          -7.557
  496001          -7.665
  496002          -7.723
  496003          -7.856
  496004          -8.065
  496005          -7.866
  496006          -7.875
  496007          -8.065
  496008          -8.117
  496009          -8.418
  496010          -8.425
  496011          -8.589
  496012          -8.278
  496013          -7.921
  496014          -8.080
  496015          -8.135
  496016          -8.159
  496017          -8.095
  496018          -7.740
  496019          -8.110
  496020          -8.359
  496021          -8.847
  496022          -9.095
  496023          -8.964
  496024          -9.030
  496025          -8.814
  496026          -9.036
  496027          -9.063
  496028          -9.116
  496029          -9.056
  496030          -8.845
  496031          -8.902
  496032          -9.081
  496033          -9.252
  496034          -9.123
  496035          -9.036
  496036          -9.099
  496037          -9.088
  496038          -8.989
  496039          -8.838
  496040          -8.949
  496041          -9.085
  496042          -9.008
  496043          -8.767
  496044          -9.166
  496045          -9.228
  496046          -9.248
  496047          -9.151
  496048          -8.985
  496049          -9.013
  496050          -8.931
  496051          -8.829
  496052          -9.419
  496053          -9.554
  496054          -9.242
  496055          -8.929
  496056          -8.995
  496057          -8.404
  496058          -8.349
  496059          -9.310
  496060          -9.608
  496061          -9.931
  496062          -9.552
  496063          -9.882
  496064         -11.229
  496065         -11.424
  496066         -11.067
  496067         -10.950
  496068         -10.353
  496069         -10.163
  496070          -9.337
  496071          -9.963
  496072         -10.065
  496073         -10.078
  496074          -9.727
  496075          -9.913
  496076         -10.083
  496077          -9.826
  496078          -9.706
  496079          -9.352
  496080          -8.947
  496081          -8.591
  496082          -8.065
  496083          -7.585
  496084          -7.547
  496085          -7.510
  496086          -7.529
  496087          -7.846
  496088          -7.783
  496089          -8.002
  496090          -7.648
  496091          -7.676
  496092          -7.783
  496093          -8.274
  496094          -8.685
  496095          -8.744
  496096          -9.052
  496097          -8.653
  496098          -8.079
  496099          -7.571
  496100          -7.458
