Epoch    Height
  496057          -7.453
  496058          -7.323
  496059          -7.442
  496060          -7.732
  496061          -7.865
  496062          -8.172
  496063          -8.667
  496064          -8.854
  496065          -8.876
  496066          -9.237
  496067          -9.451
  496068          -9.550
  496069          -9.287
  496070          -8.946
  496071          -8.355
  496072          -8.122
  496073          -8.115
  496074          -8.052
  496075          -7.708
  496076          -7.888
  496077          -7.312
  496078          -6.998
  496079          -6.430
  496080          -6.895
  496081          -7.335
  496082          -7.340
  496083          -7.689
  496084          -7.832
  496085          -7.846
  496086          -8.001
  496087          -8.359
  496088          -8.818
  496089          -9.142
  496090          -9.591
  496091          -9.596
  496092          -9.643
  496093          -9.536
  496094          -9.486
  496095          -9.411
  496096          -9.030
  496097          -9.171
  496098         -10.166
  496099         -10.590
  496100         -11.180
  496101         -11.341
  496102         -11.285
  496103         -11.652
  496104         -11.185
  496105         -11.679
  496106         -11.558
  496107          -9.782
  496108         -10.022
  496109         -10.303
  496110         -10.125
  496111         -10.488
  496112          -9.556
  496113          -9.329
  496114          -9.182
  496115         -10.179
  496116          -9.696
  496117         -11.302
  496118         -12.435
  496119         -12.351
  496120         -13.899
  496121         -13.913
  496122         -12.072
  496123         -13.761
  496124         -11.872
  496125         -10.589
  496126         -10.205
  496127         -10.093
  496128         -10.317
  496129         -10.316
  496130         -10.023
  496131          -8.814
  496132          -8.446
  496133          -9.688
  496134          -8.386
  496135          -8.320
  496136          -8.962
  496137          -9.271
  496138         -12.847
  496139         -12.960
  496140         -12.518
  496141         -12.674
  496142         -11.609
  496143         -11.636
  496144         -12.116
  496145         -11.873
  496146         -11.927
  496147         -11.787
  496148         -11.900
  496149         -12.242
  496150         -11.834
  496151         -11.642
  496152         -11.581
  496153         -11.774
  496154         -11.734
  496155         -12.257
  496156         -11.867
  496157         -11.243
  496158         -11.393
  496159         -11.178
  496160         -11.057
  496161         -10.454
  496162          -3.761
  496163          -4.289
  496164          -4.906
  496165          -9.741
  496166         -10.250
  496167          -9.820
  496168         -10.229
  496169         -10.477
  496170          -9.618
  496171          -8.949
  496172         -10.176
  496173         -10.748
  496174         -10.274
  496175         -10.284
  496176          -9.685
  496177          -9.492
  496178          -9.408
  496179          -9.475
  496180         -10.653
  496181         -10.307
  496182          -9.584
  496183          -8.459
  496184          -7.962
  496185          -7.729
  496186          -7.899
  496187          -8.020
  496188          -7.761
  496189          -7.765
  496190          -7.388
  496191          -7.184
  496192          -6.721
  496193          -7.038
  496194          -7.590
  496195          -7.670
  496196          -7.827
  496197          -8.076
  496198          -7.947
  496199          -8.177
  496200          -8.373
  496201          -8.370
  496202          -8.533
  496203          -8.718
  496204          -8.512
  496205          -8.796
  496206          -8.664
  496207          -8.409
  496208          -8.211
  496209          -7.425
  496210          -7.199
  496211          -6.911
  496212          -7.216
  496213          -7.644
  496214          -7.660
  496215          -8.178
  496216          -8.206
  496217          -8.593
  496218          -8.160
  496219          -8.027
  496220          -8.116
  496221          -8.465
  496222          -9.496
  496223          -9.166
  496224          -8.970
  496225          -9.456
  496226          -9.460
  496227          -8.786
  496228          -9.084
  496229          -8.818
  496230          -8.855
  496231          -9.971
  496232          -9.637
  496233          -9.007
  496234          -8.412
  496235          -8.616
  496236         -10.527
  496237         -10.460
  496238         -11.468
  496239         -11.319
  496240         -11.277
  496241         -10.687
  496242         -11.669
  496243          -9.822
  496244         -10.012
  496245          -9.649
  496246          -9.625
  496247          -9.834
  496248         -10.119
  496249         -10.696
  496250         -10.037
  496251          -9.943
  496252         -10.746
  496253         -10.594
  496254         -11.273
  496255         -10.902
  496256         -10.707
  496257         -10.839
  496258         -11.079
  496259         -11.504
  496260         -11.382
  496261         -10.784
  496262         -10.478
  496263         -11.151
  496264         -11.018
  496265          -9.610
  496266          -9.561
  496267         -10.068
  496268         -10.867
  496269         -10.987
  496270         -11.284
  496271          -9.242
  496272         -10.214
  496273         -10.125
  496274         -10.460
  496275         -10.330
  496276         -11.010
  496277         -11.492
  496278         -11.235
  496279         -11.630
  496280          -9.303
  496281          -9.593
  496282          -9.590
  496283         -10.387
  496284         -12.086
  496285         -12.789
  496286          -9.603
  496287         -11.463
  496288          -9.716
  496289         -10.632
  496290         -11.111
  496291         -11.358
  496292         -10.814
  496293         -10.559
  496294         -11.197
  496295         -10.925
  496296         -10.905
  496297         -10.957
  496298         -10.807
  496299         -10.683
  496300         -10.907
  496301         -10.667
  496302         -10.393
  496303          -9.900
  496304         -10.254
  496305         -10.300
  496306         -10.499
  496307         -10.342
  496308         -10.631
  496309         -10.467
  496310         -10.402
  496311         -10.084
  496312          -9.966
  496313          -9.765
  496314          -9.705
  496315          -9.322
  496316          -9.160
  496317          -9.105
  496318          -8.898
  496319          -9.256
  496320          -9.302
  496321          -9.526
  496322          -9.536
  496323          -9.241
  496324          -9.170
  496325          -8.967
  496326          -8.605
  496327          -8.584
  496328          -8.503
  496329          -8.552
  496330          -8.638
  496331          -8.597
  496332          -8.494
  496333          -8.569
  496334          -8.628
  496335          -8.506
  496336          -8.301
  496337          -8.443
  496338          -9.055
  496339          -8.883
  496340          -8.778
  496341          -8.687
  496342          -8.382
  496343          -8.454
  496344          -8.256
  496345          -8.204
  496346          -8.319
  496347          -8.526
  496348          -8.564
  496349          -8.499
  496350          -8.565
  496351          -8.528
  496352          -8.686
  496353          -8.771
  496354          -8.765
  496355          -9.034
  496356          -8.578
  496357          -8.752
  496358          -8.816
  496359          -8.734
  496360          -9.312
  496361          -9.022
  496362          -8.683
  496363          -8.922
  496364          -8.901
  496365          -8.836
  496366          -8.632
  496367          -8.577
  496368          -8.914
  496369          -8.994
  496370          -9.255
  496371          -9.252
  496372          -9.156
  496373          -9.029
  496374          -9.130
  496375          -8.795
  496376          -8.845
  496377          -8.812
  496378          -9.154
  496379          -8.970
  496380          -8.523
  496381          -8.297
  496382          -8.565
  496383          -8.429
  496384          -8.608
  496385          -8.373
  496386          -8.478
  496387          -8.635
  496388          -9.063
  496389          -9.331
  496390          -9.437
  496391          -9.100
  496392          -9.260
