Epoch   v_north   v_east   v_up
  497217           0.016          -0.003           0.007
  497218           0.026          -0.007          -0.004
  497219           0.015          -0.012           0.003
  497220           0.015          -0.004           0.008
  497221           0.023          -0.006           0.016
  497222           0.017          -0.012           0.000
  497223           0.019          -0.010          -0.010
  497224           0.020          -0.022          -0.010
  497225           0.015          -0.020          -0.015
  497226           0.028          -0.010           0.001
  497227           0.021          -0.011           0.012
  497228           0.017          -0.017           0.010
  497229           0.021          -0.016           0.003
  497230           0.011          -0.013          -0.001
  497231           0.008          -0.019          -0.001
  497232           0.016          -0.022           0.000
  497233           0.011          -0.025          -0.002
  497234           0.003          -0.017           0.009
  497235           0.012          -0.010           0.005
  497236           0.010          -0.013           0.003
  497237           0.004          -0.022           0.000
  497238           0.004          -0.024           0.006
  497239           0.008          -0.026          -0.002
  497240           0.010          -0.016          -0.004
  497241           0.019          -0.025          -0.005
  497242           0.009          -0.029           0.003
  497243          -0.003          -0.029           0.001
  497244           0.008          -0.032           0.004
  497245          -0.005          -0.021           0.009
  497246           0.002          -0.022           0.002
  497247           0.000          -0.021          -0.002
  497248          -0.009          -0.015          -0.006
  497249          -0.011          -0.010           0.000
  497250          -0.003          -0.010          -0.005
  497251          -0.007          -0.009           0.005
  497252          -0.007          -0.011          -0.002
  497253          -0.006          -0.012           0.005
  497254           0.000          -0.012           0.006
  497255          -0.009          -0.016           0.013
  497256          -0.008          -0.017          -0.010
  497257          -0.006          -0.016           0.001
  497258          -0.006          -0.014           0.004
  497259          -0.007          -0.009           0.005
  497260          -0.008          -0.016           0.006
  497261          -0.018          -0.012          -0.011
  497262          -0.010          -0.011           0.002
  497263          -0.005          -0.009           0.001
  497264          -0.005          -0.014          -0.004
  497265          -0.003          -0.009          -0.005
  497266           0.004          -0.007           0.005
  497267           0.000          -0.005          -0.002
  497268           0.010          -0.030          -0.000
  497269          -0.070          -0.079           0.001
  497270          -0.131          -0.112          -0.002
  497271          -0.018           0.048           0.006
  497272           0.095           0.078          -0.016
  497273           0.054           0.083           0.010
  497274           0.035           0.060           0.001
  497275           0.029           0.063          -0.002
  497276           0.019           0.073           0.008
  497277           0.010           0.065           0.004
  497278          -0.003           0.055           0.002
  497279          -0.013           0.056           0.003
  497280          -0.015           0.065          -0.002
  497281          -0.112           0.172           0.006
  497282          -0.181           0.165          -0.020
  497283          -0.219           0.101          -0.002
  497284          -0.254           0.063           0.016
  497285          -0.156          -0.069           0.018
  497286          -0.152          -0.141           0.002
  497287          -0.048          -0.123          -0.006
  497288           0.002          -0.091          -0.014
  497289           0.014          -0.056          -0.034
  497290           0.007          -0.043          -0.014
  497291          -0.023          -0.057           0.001
  497292          -0.056          -0.043           0.010
  497293          -0.050          -0.022           0.002
  497294          -0.014          -0.015           0.005
  497295           0.039           0.046           0.005
  497296           0.036           0.044          -0.002
  497297           0.034           0.037          -0.001
  497298           0.040           0.030          -0.010
  497299           0.038           0.025           0.014
  497300           0.010           0.005           0.001
  497301          -0.060          -0.034          -0.004
  497302          -0.038          -0.029           0.007
  497303          -0.030          -0.030           0.001
  497304          -0.007          -0.025          -0.003
  497305           0.038           0.005           0.001
  497306           0.029           0.008          -0.001
  497307           0.017           0.001          -0.006
  497308           0.024          -0.008          -0.010
  497309           0.013           0.000          -0.008
  497310           0.017           0.002          -0.001
  497311           0.012           0.013           0.000
  497312           0.016           0.011           0.001
  497313           0.016           0.022           0.000
  497314           0.010           0.032          -0.001
  497315           0.027           0.030           0.007
  497316           0.035           0.028           0.008
  497317           0.015           0.024          -0.018
  497318           0.019           0.029          -0.009
  497319           0.019           0.016          -0.006
  497320           0.014           0.014           0.005
  497321           0.018           0.018          -0.002
  497322           0.011           0.019          -0.001
  497323           0.017           0.017           0.003
  497324           0.005           0.009           0.006
  497325           0.009           0.007          -0.006
  497326           0.007           0.013          -0.008
  497327           0.009           0.018           0.003
  497328           0.007           0.002          -0.006
  497329           0.003           0.015           0.013
  497330           0.010           0.014           0.000
  497331           0.014           0.013           0.003
  497332           0.013           0.024           0.001
  497333           0.037           0.143           0.003
  497334           0.209           0.032           0.011
  497335           0.065           0.045          -0.013
  497336           0.007           0.055          -0.004
  497337          -0.038           0.057          -0.014
  497338          -0.052           0.060          -0.001
  497339          -0.049           0.026          -0.009
  497340          -0.018          -0.022          -0.007
  497341           0.047          -0.083          -0.005
  497342           0.051          -0.057          -0.006
  497343           0.065          -0.045          -0.011
  497344           0.071          -0.055           0.014
  497345           0.089          -0.060          -0.014
  497346           0.083          -0.071           0.001
  497347           0.069          -0.089           0.019
  497348           0.048          -0.077           0.005
  497349           0.032          -0.058          -0.004
  497350           0.024          -0.042          -0.011
  497351           0.004           0.014          -0.006
  497352           0.128          -0.119          -0.016
  497353          -0.022          -0.464           0.008
  497354          -0.320          -0.219           0.018
  497355          -0.247           0.013           0.018
  497356          -0.154           0.032          -0.010
  497357          -0.116           0.053          -0.009
  497358          -0.080           0.062           0.013
  497359          -0.052           0.060           0.016
  497360          -0.044           0.049           0.006
  497361          -0.021           0.040          -0.013
  497362          -0.019           0.046          -0.002
  497363          -0.017           0.036          -0.016
  497364          -0.008           0.030           0.005
  497365          -0.003           0.022          -0.001
  497366           0.003           0.022          -0.001
  497367          -0.007           0.017           0.000
  497368          -0.001           0.020           0.000
  497369           0.002           0.012          -0.004
  497370          -0.004           0.015           0.002
  497371          -0.004           0.020           0.001
  497372           0.005           0.016           0.006
  497373           0.003           0.012          -0.009
  497374           0.000           0.020           0.004
  497375           0.000           0.012           0.000
  497376           0.002           0.008          -0.006
  497377          -0.005           0.014          -0.003
  497378          -0.003           0.013          -0.005
  497379           0.000           0.006           0.004
  497380           0.001           0.017           0.010
  497381           0.005           0.020           0.004
  497382          -0.003           0.012          -0.005
  497383           0.002           0.012           0.010
  497384           0.007           0.006           0.000
  497385           0.008           0.008           0.003
  497386           0.015           0.015           0.002
  497387           0.011           0.003           0.001
  497388           0.005           0.014           0.010
  497389           0.005           0.002          -0.009
  497390          -0.067          -0.056          -0.017
  497391          -0.093          -0.083          -0.004
  497392          -0.101          -0.069          -0.016
  497393          -0.061          -0.025           0.002
  497394          -0.050          -0.013           0.001
  497395          -0.040          -0.028           0.003
  497396          -0.023          -0.053          -0.002
  497397           0.025           0.025          -0.018
  497398           0.079           0.098          -0.010
  497399           0.071           0.087           0.002
  497400           0.074           0.086           0.008
  497401           0.066           0.077          -0.003
  497402           0.073           0.069          -0.004
  497403           0.083           0.052          -0.004
  497404           0.070           0.054           0.020
  497405           0.063           0.030           0.007
  497406           0.052           0.014           0.002
  497407           0.046           0.000          -0.011
  497408           0.022          -0.004          -0.007
  497409           0.005           0.008          -0.006
  497410           0.002           0.005           0.003
  497411           0.012          -0.003           0.001
  497412           0.001          -0.002          -0.012
  497413          -0.005           0.004           0.001
  497414          -0.008          -0.003          -0.006
  497415          -0.006          -0.005          -0.002
  497416          -0.006          -0.005          -0.010
  497417          -0.009          -0.007          -0.006
  497418          -0.016          -0.011          -0.003
  497419          -0.007          -0.004           0.012
  497420          -0.010           0.001           0.005
  497421           0.002           0.001          -0.016
  497422          -0.013          -0.001          -0.003
  497423          -0.009          -0.010          -0.005
  497424          -0.006          -0.004          -0.008
  497425          -0.002          -0.003          -0.005
  497426          -0.003          -0.001           0.014
  497427          -0.008          -0.002          -0.004
  497428          -0.009           0.001          -0.002
  497429          -0.011          -0.009           0.008
  497430          -0.230          -0.191           0.030
  497431          -0.142          -0.420          -0.003
  497432           0.270          -0.392          -0.005
  497433           0.385          -0.127          -0.026
  497434           0.379           0.006           0.001
  497435           0.072          -0.051           0.000
  497436          -0.146          -0.154          -0.011
  497437          -0.191          -0.120          -0.005
  497438          -0.139          -0.041           0.010
  497439          -0.149          -0.012          -0.004
  497440          -0.180           0.039          -0.012
  497441          -0.135           0.044           0.000
  497442          -0.083           0.021           0.004
  497443          -0.024           0.008           0.009
  497444           0.029          -0.029          -0.010
  497445           0.048          -0.027           0.000
  497446           0.052          -0.025          -0.012
  497447           0.058          -0.021           0.000
  497448           0.062          -0.029           0.001
  497449          -0.114           0.080          -0.012
  497450          -0.303           0.321          -0.002
  497451          -0.164           0.472           0.011
  497452           0.133           0.514          -0.010
  497453           0.162           0.261           0.003
  497454           0.056           0.103           0.010
  497455          -0.003           0.065          -0.006
  497456          -0.078           0.009           0.005
  497457          -0.124          -0.035           0.002
  497458          -0.104          -0.074          -0.004
  497459          -0.062          -0.068          -0.009
  497460          -0.053          -0.064          -0.007
  497461          -0.045          -0.053           0.002
  497462          -0.027          -0.030           0.001
  497463          -0.020          -0.024          -0.010
  497464          -0.003          -0.006          -0.003
  497465           0.005          -0.004           0.001
  497466           0.003           0.004           0.003
  497467           0.016           0.019          -0.003
  497468           0.005           0.015          -0.016
  497469          -0.001          -0.007          -0.005
  497470          -0.001           0.002          -0.003
  497471           0.000          -0.001          -0.002
  497472          -0.006          -0.011           0.000
  497473          -0.012           0.000           0.004
  497474           0.003          -0.005           0.006
  497475           0.007           0.008          -0.007
  497476           0.002           0.011           0.003
  497477           0.004           0.018          -0.010
  497478           0.012           0.018          -0.000
  497479           0.013           0.022           0.001
  497480           0.005           0.001           0.008
  497481          -0.013          -0.011           0.003
  497482          -0.005          -0.009           0.001
  497483           0.003          -0.003          -0.004
  497484          -0.006           0.002          -0.011
  497485          -0.015          -0.004           0.003
  497486          -0.002          -0.002           0.004
  497487           0.006           0.008           0.009
  497488           0.000          -0.002           0.000
  497489           0.005           0.007          -0.011
  497490           0.008           0.007           0.001
  497491           0.007           0.003          -0.003
  497492           0.003          -0.006           0.006
  497493          -0.011          -0.021           0.009
  497494           0.005           0.006          -0.005
  497495          -0.004           0.003           0.002
  497496           0.003          -0.003           0.002
  497497           0.002          -0.015          -0.001
  497498           0.008          -0.014           0.000
  497499          -0.006          -0.006           0.008
  497500           0.002           0.004           0.004
  497501           0.000           0.003           0.000
  497502           0.000           0.000          -0.010
  497503           0.003           0.007           0.007
  497504           0.015          -0.001          -0.014
  497505           0.007           0.009           0.007
  497506           0.021          -0.050           0.005
  497507          -0.022          -0.312           0.015
  497508           0.095          -0.430           0.006
  497509           0.324          -0.324          -0.007
  497510           0.475          -0.112           0.013
  497511           0.375           0.051          -0.002
  497512           0.164           0.018          -0.028
  497513          -0.095          -0.108          -0.031
  497514          -0.212          -0.118          -0.012
  497515          -0.199          -0.054           0.014
  497516          -0.146          -0.012           0.013
  497517          -0.074           0.032           0.004
  497518           0.272           0.015           0.012
  497519           0.423           0.164          -0.005
  497520           0.247           0.346          -0.025
  497521           0.158           0.362           0.016
  497522           0.039           0.141           0.000
  497523           0.058          -0.032          -0.001
  497524           0.049          -0.132           0.000
  497525           0.022          -0.120           0.002
  497526           0.007          -0.088           0.007
  497527          -0.011          -0.081           0.004
  497528          -0.028          -0.079          -0.011
  497529          -0.034          -0.062          -0.010
  497530          -0.018          -0.022          -0.003
  497531           0.001          -0.016          -0.003
  497532           0.008           0.006           0.002
  497533           0.009           0.012          -0.001
  497534           0.009           0.024           0.014
  497535          -0.014           0.013          -0.005
  497536          -0.014           0.008          -0.003
  497537          -0.005           0.011           0.004
  497538           0.007           0.011          -0.004
  497539           0.001          -0.001          -0.010
  497540           0.002          -0.002          -0.007
  497541          -0.002          -0.002          -0.009
  497542           0.009           0.000           0.010
  497543          -0.001          -0.006           0.007
  497544           0.004          -0.007           0.002
  497545           0.000          -0.006           0.003
  497546           0.002           0.002           0.013
  497547          -0.003           0.007           0.009
  497548           0.000           0.004           0.004
  497549           0.001           0.006           0.007
  497550           0.000           0.015          -0.004
  497551          -0.002           0.010          -0.005
  497552           0.007           0.011          -0.004
  497553           0.007          -0.011          -0.006
  497554          -0.006          -0.012          -0.007
  497555          -0.002           0.000           0.005
  497556           0.001          -0.007          -0.001
  497557           0.000          -0.007           0.012
  497558           0.006           0.008           0.006
  497559           0.008           0.001           0.003
  497560           0.007           0.008           0.003
  497561          -0.009          -0.002           0.006
  497562           0.009          -0.006          -0.002
  497563          -0.115          -0.111           0.002
  497564          -0.380          -0.216          -0.001
  497565          -0.580          -0.028          -0.006
  497566          -0.546           0.463          -0.028
  497567           0.047           0.588           0.034
  497568           0.015           0.211          -0.012
  497569          -0.070           0.063           0.017
  497570          -0.108           0.011           0.006
  497571          -0.162          -0.141          -0.006
  497572          -0.103          -0.224          -0.016
  497573          -0.009          -0.183          -0.014
  497574           0.010          -0.184           0.015
  497575           0.038          -0.172           0.004
  497576           0.058          -0.067           0.000
  497577          -0.055           0.291          -0.003
  497578           0.064           0.450           0.008
  497579           0.168           0.306          -0.006
  497580           0.032           0.089           0.020
  497581          -0.049           0.014           0.012
  497582          -0.074          -0.039          -0.001
  497583          -0.066          -0.049          -0.006
  497584          -0.050          -0.053          -0.024
  497585          -0.009          -0.041          -0.016
  497586          -0.015          -0.024          -0.011
  497587          -0.018          -0.030           0.003
  497588          -0.006          -0.024           0.009
  497589           0.009           0.000          -0.013
  497590           0.011           0.014           0.005
  497591          -0.003           0.013          -0.001
  497592          -0.008           0.000          -0.009
  497593           0.000           0.000           0.008
  497594           0.012           0.002          -0.003
  497595          -0.003          -0.006           0.003
  497596          -0.007          -0.004           0.011
  497597          -0.010          -0.003          -0.005
  497598          -0.004           0.010          -0.006
  497599           0.007           0.010           0.015
  497600           0.018           0.017           0.022
  497601           0.013           0.008           0.004
  497602           0.009           0.008          -0.002
  497603          -0.007          -0.004           0.004
  497604          -0.015          -0.005           0.005
  497605           0.002          -0.004          -0.004
  497606           0.012           0.026          -0.001
  497607           0.007           0.005           0.014
  497608           0.002           0.003           0.016
  497609           0.009           0.002           0.010
  497610          -0.014          -0.006          -0.001
  497611          -0.002          -0.003           0.003
  497612           0.004          -0.004          -0.011
  497613           0.010           0.001           0.001
  497614          -0.001          -0.014           0.019
  497615          -0.004          -0.020           0.007
  497616           0.002          -0.024           0.011
  497617           0.003          -0.005           0.001
  497618           0.016           0.009           0.003
  497619           0.007           0.015           0.021
  497620           0.013           0.012           0.003
  497621           0.000           0.001           0.010
  497622           0.006           0.010           0.010
  497623           0.004           0.005           0.010
  497624           0.001           0.008           0.009
  497625          -0.005           0.018           0.013
  497626          -0.002           0.015           0.016
  497627           0.012           0.007           0.021
  497628           0.003          -0.001           0.012
  497629           0.000          -0.015           0.012
  497630          -0.001          -0.013           0.006
  497631           0.002           0.000           0.006
  497632          -0.007           0.004           0.010
  497633          -0.004           0.006           0.006
  497634          -0.001           0.007           0.003
  497635           0.017          -0.019           0.015
  497636          -0.005          -0.250           0.017
  497637           0.050          -0.410           0.009
  497638           0.263          -0.342          -0.021
  497639           0.444          -0.183           0.014
  497640           0.386           0.048          -0.028
  497641           0.306           0.054           0.013
  497642          -0.026          -0.090          -0.027
  497643          -0.170          -0.125           0.009
  497644          -0.213          -0.089           0.007
  497645          -0.180          -0.027           0.010
  497646          -0.135           0.005          -0.006
  497647           0.106           0.039           0.027
  497648           0.376           0.058           0.016
  497649           0.377           0.273          -0.009
  497650           0.210           0.364           0.008
  497651           0.064           0.266           0.013
  497652           0.044           0.074          -0.008
  497653           0.048          -0.075          -0.017
  497654           0.049          -0.105           0.011
  497655           0.026          -0.094           0.012
  497656           0.000          -0.075           0.000
  497657          -0.009          -0.091           0.012
  497658          -0.022          -0.094           0.008
  497659          -0.019          -0.057           0.011
  497660          -0.008          -0.018           0.003
  497661          -0.004          -0.015          -0.004
  497662           0.007          -0.014           0.019
  497663           0.019          -0.002           0.003
  497664           0.009           0.015           0.000
  497665           0.021           0.021           0.010
  497666           0.007           0.021           0.003
  497667           0.000           0.015           0.008
  497668           0.003           0.017           0.019
  497669           0.006           0.011           0.010
  497670           0.005           0.020           0.001
  497671           0.011           0.029           0.011
  497672          -0.005           0.001           0.005
  497673          -0.009          -0.011          -0.013
  497674          -0.013          -0.033          -0.006
  497675          -0.007          -0.001           0.021
  497676           0.013           0.011           0.001
  497677           0.005           0.003          -0.002
  497678           0.011           0.015           0.006
  497679          -0.021           0.011          -0.015
  497680          -0.013          -0.006          -0.002
  497681          -0.006          -0.010           0.004
  497682          -0.002           0.003           0.026
  497683           0.008          -0.001           0.015
  497684           0.004           0.019          -0.007
  497685           0.008           0.020          -0.011
  497686          -0.010          -0.004          -0.001
  497687          -0.005          -0.003           0.006
  497688           0.004          -0.002          -0.009
  497689           0.001           0.004           0.006
  497690          -0.017          -0.019           0.004
  497691          -0.017          -0.028          -0.005
  497692          -0.070          -0.067          -0.015
  497693          -0.291          -0.210          -0.024
  497694          -0.442          -0.104          -0.004
  497695          -0.563           0.185          -0.043
  497696          -0.283           0.592           0.017
  497697           0.152           0.415           0.018
  497698          -0.025           0.183          -0.005
  497699          -0.066           0.069           0.007
  497700          -0.145          -0.051           0.016
  497701          -0.157          -0.170           0.004
  497702          -0.074          -0.227           0.003
  497703           0.014          -0.208          -0.003
  497704           0.052          -0.182           0.004
  497705           0.066          -0.145          -0.005
  497706           0.032          -0.030          -0.008
  497707          -0.080           0.202          -0.005
  497708          -0.038           0.256           0.004
  497709           0.011           0.180           0.010
  497710           0.015           0.125           0.018
  497711           0.050           0.129           0.003
  497712           0.060           0.119          -0.002
  497713           0.035           0.074           0.002
  497714           0.023           0.038           0.002
  497715          -0.002           0.010          -0.008
  497716          -0.015          -0.011           0.008
  497717          -0.023          -0.017           0.001
  497718          -0.020          -0.038          -0.004
  497719          -0.020          -0.035          -0.003
  497720          -0.015          -0.025           0.003
  497721           0.005          -0.010           0.009
  497722           0.005          -0.001          -0.003
  497723          -0.027          -0.024          -0.008
  497724          -0.012          -0.020           0.006
  497725           0.005          -0.008           0.008
  497726          -0.003          -0.007           0.009
  497727          -0.007          -0.019          -0.007
  497728          -0.004          -0.007           0.007
  497729          -0.004           0.007          -0.005
  497730           0.017           0.010          -0.011
  497731           0.014           0.009           0.013
  497732           0.010           0.001           0.003
  497733           0.008           0.009           0.012
  497734          -0.005           0.000           0.013
  497735           0.002           0.012           0.001
  497736          -0.001          -0.003           0.011
  497737          -0.014          -0.018           0.009
  497738          -0.010          -0.017           0.014
  497739          -0.010          -0.017           0.009
  497740          -0.003          -0.002          -0.015
  497741          -0.013           0.004          -0.001
  497742          -0.006           0.003           0.010
  497743          -0.003           0.007           0.006
  497744           0.005           0.014           0.005
  497745           0.011           0.021          -0.001
  497746           0.004          -0.011           0.009
  497747          -0.014          -0.016           0.000
  497748           0.001           0.009           0.005
  497749           0.001          -0.005          -0.012
  497750          -0.009          -0.012           0.003
  497751          -0.016          -0.008           0.012
  497752          -0.005          -0.011           0.000
  497753           0.007           0.005           0.000
  497754           0.017           0.021           0.007
  497755           0.010           0.001           0.007
  497756          -0.007           0.011          -0.002
  497757          -0.015          -0.005          -0.004
  497758          -0.014          -0.009           0.005
  497759           0.002           0.010           0.001
  497760           0.009           0.014           0.014
  497761           0.028           0.014          -0.001
  497762          -0.003           0.000           0.011
  497763           0.006          -0.007          -0.003
  497764           0.008          -0.002           0.006
  497765           0.013          -0.073          -0.005
  497766          -0.056          -0.321           0.012
  497767           0.087          -0.413          -0.010
  497768           0.282          -0.328           0.004
  497769           0.464          -0.144           0.012
  497770           0.376           0.057          -0.004
  497771           0.293           0.044           0.001
  497772          -0.041          -0.087          -0.030
  497773          -0.188          -0.127           0.005
  497774          -0.214          -0.077           0.002
  497775          -0.177          -0.030           0.015
  497776          -0.139           0.004          -0.008
  497777           0.148           0.043           0.017
  497778           0.396           0.075          -0.006
  497779           0.365           0.294          -0.007
  497780           0.198           0.359           0.000
  497781           0.054           0.222          -0.002
  497782           0.052           0.041          -0.008
  497783           0.043          -0.110          -0.010
  497784           0.029          -0.128           0.017
  497785           0.006          -0.101           0.001
  497786           0.007          -0.070          -0.007
  497787          -0.018          -0.067          -0.004
  497788          -0.038          -0.085          -0.004
  497789          -0.035          -0.051           0.008
  497790          -0.020          -0.016          -0.011
  497791          -0.012          -0.011           0.001
  497792           0.004           0.005          -0.015
  497793           0.006           0.018          -0.001
  497794           0.010           0.012          -0.009
  497795           0.012           0.011           0.017
  497796           0.014           0.010          -0.003
  497797           0.014           0.009           0.004
  497798          -0.001           0.008           0.005
  497799          -0.002          -0.007          -0.004
  497800           0.007          -0.008          -0.010
  497801          -0.001           0.029           0.001
  497802           0.029           0.262           0.021
  497803          -0.030           0.424           0.000
  497804          -0.258           0.367          -0.021
  497805          -0.358           0.228          -0.005
  497806          -0.327           0.085          -0.014
  497807          -0.184           0.017          -0.010
  497808          -0.054           0.032          -0.009
  497809           0.055           0.070           0.006
  497810           0.092           0.066          -0.002
  497811           0.091           0.034           0.006
  497812           0.095           0.017          -0.005
  497813           0.106           0.003           0.005
  497814           0.099          -0.013           0.007
  497815           0.047          -0.022           0.006
  497816           0.024          -0.020           0.002
  497817           0.025          -0.011           0.013
  497818           0.013          -0.004           0.009
  497819          -0.011          -0.002           0.005
  497820          -0.016           0.008          -0.003
  497821           0.000           0.009          -0.009
  497822          -0.022           0.014           0.018
  497823          -0.005           0.010          -0.012
  497824           0.030          -0.007           0.008
  497825          -0.005           0.004          -0.011
  497826           0.000          -0.005           0.019
  497827           0.007           0.000           0.005
  497828          -0.010           0.009          -0.003
  497829          -0.003           0.007           0.008
  497830           0.006           0.009           0.007
  497831           0.026          -0.009           0.009
  497832           0.021          -0.009           0.010
  497833           0.001           0.017           0.010
  497834           0.002          -0.013           0.003
  497835          -0.010          -0.008           0.010
  497836          -0.002          -0.013           0.008
  497837           0.007           0.017           0.008
  497838          -0.018           0.000          -0.007
  497839          -0.018          -0.005          -0.003
  497840          -0.010           0.002          -0.017
  497841          -0.002          -0.003          -0.007
  497842           0.025          -0.003          -0.006
  497843           0.022          -0.025           0.006
  497844           0.197          -0.182          -0.013
  497845           0.219          -0.400          -0.004
  497846          -0.007          -0.551          -0.001
  497847          -0.374          -0.459          -0.019
  497848          -0.232          -0.174          -0.002
  497849           0.020          -0.041           0.041
  497850           0.170          -0.026           0.005
  497851           0.066          -0.038          -0.002
  497852          -0.128           0.032           0.003
  497853          -0.142           0.063          -0.001
  497854          -0.138           0.077          -0.029
  497855          -0.092           0.084          -0.016
  497856          -0.100           0.055          -0.031
  497857          -0.066           0.063           0.004
  497858          -0.047           0.062          -0.013
  497859          -0.001           0.033          -0.003
  497860           0.053           0.005           0.004
  497861           0.030           0.003          -0.012
  497862          -0.055          -0.018          -0.008
  497863          -0.120          -0.037          -0.004
  497864          -0.156           0.006           0.007
  497865          -0.146           0.086          -0.017
  497866          -0.103           0.175          -0.004
  497867          -0.014           0.239          -0.001
  497868           0.074           0.215          -0.004
  497869           0.137           0.213          -0.014
  497870           0.331           0.273          -0.024
  497871           0.144          -0.069           0.030
  497872          -0.281          -0.153          -0.009
  497873          -0.197          -0.098          -0.005
  497874          -0.079          -0.011           0.010
  497875           0.010           0.009          -0.008
  497876           0.010          -0.009          -0.008
  497877           0.031          -0.016           0.013
  497878           0.017           0.005          -0.010
  497879           0.024           0.005           0.004
  497880           0.013          -0.003           0.010
  497881           0.008          -0.001          -0.010
  497882           0.013          -0.002          -0.004
  497883           0.011          -0.009          -0.007
  497884           0.010          -0.009           0.006
  497885           0.012           0.003           0.000
  497886           0.010           0.001           0.006
  497887           0.000          -0.007           0.015
  497888           0.006          -0.013           0.020
  497889          -0.011          -0.017          -0.004
  497890          -0.001          -0.006          -0.006
  497891           0.003          -0.007          -0.001
  497892          -0.001          -0.003           0.000
  497893           0.008           0.006           0.005
  497894           0.003           0.002           0.009
  497895          -0.006          -0.005          -0.012
  497896           0.007           0.011          -0.009
  497897           0.085           0.253          -0.035
  497898           0.486           0.024           0.027
  497899           0.023          -0.088           0.020
  497900          -0.115           0.029          -0.005
  497901          -0.071           0.028          -0.001
  497902          -0.011           0.008           0.015
  497903           0.041          -0.008           0.017
  497904           0.049           0.007          -0.002
  497905           0.049          -0.016           0.013
  497906           0.022          -0.011          -0.005
  497907           0.000          -0.007          -0.020
  497908          -0.019           0.003           0.003
  497909          -0.014           0.001           0.010
  497910          -0.020           0.001          -0.005
  497911           0.005           0.000          -0.001
  497912           0.000          -0.004          -0.003
  497913          -0.007          -0.013          -0.004
  497914          -0.015           0.004           0.004
  497915          -0.019          -0.005          -0.006
  497916          -0.021           0.003           0.009
  497917           0.014           0.017           0.023
  497918           0.011           0.000           0.019
  497919           0.014           0.005           0.030
  497920           0.000          -0.014           0.007
  497921           0.002          -0.009          -0.010
  497922          -0.016          -0.002          -0.002
  497923          -0.002          -0.005          -0.005
  497924          -0.248          -0.034           0.004
  497925          -0.378          -0.221          -0.006
  497926          -0.071          -0.346          -0.005
  497927          -0.065          -0.190          -0.019
  497928          -0.060           0.191           0.009
  497929           0.056           0.143           0.022
  497930           0.033          -0.015           0.006
  497931          -0.015          -0.076          -0.008
  497932           0.003          -0.041           0.003
  497933           0.022          -0.030           0.016
  497934           0.004          -0.011          -0.001
  497935           0.003           0.009          -0.009
  497936           0.004           0.040          -0.001
  497937           0.022           0.044           0.001
  497938           0.020           0.042          -0.011
  497939           0.022           0.013           0.005
  497940           0.019          -0.093           0.008
  497941           0.067          -0.291           0.004
  497942           0.154          -0.152          -0.008
  497943          -0.003           0.002          -0.009
  497944          -0.217           0.102          -0.008
  497945          -0.172           0.263           0.009
  497946           0.038           0.130           0.013
  497947           0.120          -0.122           0.000
  497948           0.136          -0.167           0.011
  497949           0.062          -0.077           0.001
  497950          -0.080          -0.003          -0.001
  497951          -0.128           0.115           0.016
  497952          -0.047           0.107           0.010
  497953           0.066          -0.007          -0.001
  497954           0.064          -0.061          -0.009
  497955           0.042          -0.054          -0.012
  497956           0.014          -0.034          -0.010
  497957          -0.024           0.000           0.002
  497958          -0.021           0.024           0.014
  497959          -0.018           0.029           0.010
  497960          -0.010           0.011           0.000
  497961           0.004          -0.002          -0.003
  497962           0.014          -0.013           0.004
  497963           0.007          -0.008           0.001
  497964          -0.002          -0.004          -0.003
  497965           0.000           0.005          -0.005
  497966          -0.008           0.002          -0.015
  497967          -0.009           0.011          -0.007
  497968           0.002           0.004           0.013
  497969           0.002           0.010           0.016
  497970           0.064          -0.056           0.000
  497971           0.337          -0.189           0.016
  497972           0.349           0.033          -0.001
  497973           0.141           0.078          -0.010
  497974          -0.034          -0.155           0.025
  497975          -0.361          -0.193           0.001
  497976          -0.293           0.103           0.014
  497977          -0.059           0.122          -0.013
  497978           0.041           0.060           0.001
  497979           0.092           0.017          -0.019
  497980           0.114           0.010           0.014
  497981           0.101           0.030          -0.005
  497982           0.024          -0.013          -0.009
  497983          -0.007          -0.087           0.003
  497984          -0.052          -0.098          -0.001
  497985          -0.082          -0.036           0.011
  497986          -0.089           0.018           0.006
  497987           0.103           0.103           0.012
  497988           0.167           0.061          -0.024
  497989           0.104           0.020          -0.001
  497990           0.039          -0.014           0.007
  497991          -0.043          -0.048          -0.005
  497992          -0.040          -0.030           0.010
