Epoch   v_north   v_east   v_up
  497351          -0.093          -0.203           0.014
  497352          -0.230          -0.109           0.014
  497353          -0.315           0.091          -0.020
  497354          -0.205           0.050          -0.004
  497355          -0.179          -0.019          -0.010
  497356          -0.173          -0.013          -0.002
  497357          -0.143          -0.021          -0.001
  497358          -0.132          -0.027          -0.002
  497359          -0.138          -0.041          -0.010
  497360          -0.136          -0.042          -0.006
  497361          -0.140          -0.043           0.010
  497362          -0.140          -0.054           0.007
  497363          -0.141          -0.052           0.016
  497364          -0.152          -0.048          -0.002
  497365          -0.158          -0.049           0.003
  497366          -0.162          -0.053          -0.001
  497367          -0.158          -0.047          -0.004
  497368          -0.161          -0.051          -0.001
  497369          -0.158          -0.049           0.004
  497370          -0.161          -0.043          -0.004
  497371          -0.163          -0.050          -0.007
  497372          -0.173          -0.050           0.000
  497373          -0.173          -0.045          -0.001
  497374          -0.172          -0.051           0.002
  497375          -0.166          -0.045           0.003
  497376          -0.170          -0.043          -0.005
  497377          -0.163          -0.042          -0.005
  497378          -0.162          -0.043           0.009
  497379          -0.165          -0.036           0.002
  497380          -0.169          -0.043          -0.008
  497381          -0.169          -0.046           0.001
  497382          -0.163          -0.040           0.000
  497383          -0.167          -0.036          -0.012
  497384          -0.168          -0.033          -0.002
  497385          -0.170          -0.036           0.001
  497386          -0.175          -0.042          -0.012
  497387          -0.171          -0.029          -0.004
  497388          -0.166          -0.036          -0.001
  497389          -0.168          -0.029           0.006
  497390          -0.071           0.056           0.005
  497391           0.101           0.201           0.010
  497392           0.322           0.356           0.009
  497393           0.447           0.427          -0.001
  497394           0.531           0.471           0.002
  497395           0.600           0.521           0.000
  497396           0.621           0.578          -0.005
  497397           0.596           0.575           0.009
  497398           0.498           0.475           0.008
  497399           0.399           0.382          -0.001
  497400           0.331           0.295          -0.015
  497401           0.278           0.240          -0.003
  497402           0.232           0.175           0.006
  497403           0.192           0.121           0.002
  497404           0.162           0.069          -0.009
  497405           0.137           0.040           0.001
  497406           0.104           0.017          -0.002
  497407           0.072           0.002           0.005
  497408           0.052          -0.011           0.006
  497409           0.037          -0.026           0.008
  497410           0.016          -0.023           0.000
  497411          -0.004          -0.019          -0.004
  497412          -0.008          -0.022           0.013
  497413          -0.009          -0.019           0.002
  497414          -0.018          -0.019           0.000
  497415          -0.029          -0.018           0.001
  497416          -0.034          -0.015           0.003
  497417          -0.032          -0.009           0.002
  497418          -0.039          -0.007           0.003
  497419          -0.046          -0.012          -0.003
  497420          -0.049          -0.012          -0.002
  497421          -0.061          -0.014           0.008
  497422          -0.051          -0.011           0.003
  497423          -0.057          -0.005           0.006
  497424          -0.061          -0.005           0.001
  497425          -0.068          -0.006          -0.008
  497426          -0.073          -0.007          -0.006
  497427          -0.068          -0.010          -0.008
  497428          -0.070          -0.008          -0.002
  497429          -0.067           0.002          -0.006
  497430           0.119           0.191          -0.008
  497431           0.034           0.495          -0.004
  497432          -0.382           0.452           0.003
  497433          -0.499           0.141           0.012
  497434          -0.695           0.206          -0.004
  497435          -0.908           0.343          -0.002
  497436          -0.980           0.526          -0.015
  497437          -0.915           0.775          -0.005
  497438          -0.774           0.947           0.004
  497439          -0.628           1.046           0.001
  497440          -0.431           1.137           0.003
  497441          -0.222           1.203           0.012
  497442          -0.094           1.253           0.001
  497443          -0.038           1.277           0.007
  497444          -0.073           1.298           0.007
  497445          -0.144           1.318           0.003
  497446          -0.237           1.320           0.002
  497447          -0.328           1.313          -0.004
  497448          -0.412           1.306          -0.006
  497449          -0.309           1.198           0.006
  497450           0.007           1.014          -0.002
  497451           0.329           0.725          -0.002
  497452           0.502           0.305           0.009
  497453           0.642          -0.036           0.004
  497454           0.735          -0.346           0.005
  497455           0.777          -0.536           0.011
  497456           0.843          -0.545          -0.004
  497457           0.961          -0.456          -0.004
  497458           1.045          -0.318           0.002
  497459           1.087          -0.191           0.005
  497460           1.116          -0.088          -0.001
  497461           1.125          -0.002          -0.005
  497462           1.132           0.061          -0.003
  497463           1.146           0.112           0.006
  497464           1.143           0.130          -0.005
  497465           1.143           0.126          -0.007
  497466           1.146           0.112           0.003
  497467           1.148           0.092           0.008
  497468           1.167           0.068           0.006
  497469           1.170           0.056           0.012
  497470           1.169           0.040           0.005
  497471           1.165           0.035          -0.004
  497472           1.160           0.038          -0.001
  497473           1.168           0.036          -0.001
  497474           1.150           0.045           0.000
  497475           1.155           0.048           0.004
  497476           1.163           0.036           0.000
  497477           1.166           0.022           0.001
  497478           1.166           0.006           0.000
  497479           1.164          -0.026          -0.001
  497480           1.162          -0.034          -0.002
  497481           1.170          -0.027          -0.003
  497482           1.165          -0.013          -0.003
  497483           1.159          -0.012           0.002
  497484           1.165          -0.008           0.005
  497485           1.172           0.008           0.003
  497486           1.167           0.008          -0.005
  497487           1.165           0.007          -0.005
  497488           1.164           0.005           0.002
  497489           1.163          -0.009           0.003
  497490           1.163          -0.026           0.006
  497491           1.154          -0.034          -0.001
  497492           1.158          -0.023          -0.005
  497493           1.166          -0.001          -0.007
  497494           1.152           0.003           0.002
  497495           1.160           0.004           0.004
  497496           1.158           0.009          -0.009
  497497           1.154           0.024           0.003
  497498           1.142           0.043          -0.001
  497499           1.156           0.064          -0.006
  497500           1.157           0.059           0.000
  497501           1.160           0.057           0.004
  497502           1.175           0.048           0.005
  497503           1.172           0.029          -0.003
  497504           1.158           0.025           0.002
  497505           1.158           0.005           0.001
  497506           1.136           0.056          -0.004
  497507           0.995           0.384          -0.006
  497508           0.582           0.766           0.001
  497509          -0.013           0.898          -0.006
  497510          -0.524           0.661          -0.003
  497511          -0.670           0.314           0.005
  497512          -0.819           0.304           0.013
  497513          -0.943           0.439           0.008
  497514          -0.925           0.653           0.003
  497515          -0.797           0.877          -0.006
  497516          -0.620           1.031          -0.004
  497517          -0.506           1.101          -0.004
  497518          -0.711           0.983           0.008
  497519          -0.965           0.512           0.012
  497520          -0.913          -0.032           0.011
  497521          -0.861          -0.361           0.006
  497522          -0.880          -0.554          -0.001
  497523          -0.993          -0.604           0.002
  497524          -1.149          -0.543          -0.006
  497525          -1.302          -0.422           0.000
  497526          -1.378          -0.297          -0.012
  497527          -1.423          -0.180           0.004
  497528          -1.453          -0.068           0.003
  497529          -1.469           0.034           0.008
  497530          -1.471           0.101          -0.002
  497531          -1.477           0.136           0.001
  497532          -1.485           0.138          -0.003
  497533          -1.485           0.119           0.002
  497534          -1.489           0.077          -0.012
  497535          -1.482           0.055           0.010
  497536          -1.491           0.041           0.004
  497537          -1.495           0.024           0.003
  497538          -1.505           0.005           0.005
  497539          -1.506          -0.003           0.003
  497540          -1.507           0.004           0.007
  497541          -1.496           0.011           0.010
  497542          -1.507           0.010          -0.005
  497543          -1.509           0.016          -0.006
  497544          -1.514           0.020          -0.006
  497545          -1.512           0.034          -0.002
  497546          -1.519           0.038          -0.013
  497547          -1.515           0.047          -0.012
  497548          -1.511           0.041           0.000
  497549          -1.508           0.030           0.002
  497550          -1.504           0.016           0.002
  497551          -1.496           0.006           0.000
  497552          -1.508          -0.001           0.003
  497553          -1.512           0.008           0.014
  497554          -1.504           0.016           0.000
  497555          -1.508           0.016          -0.009
  497556          -1.511           0.025          -0.001
  497557          -1.511           0.028          -0.012
  497558          -1.515           0.024          -0.001
  497559          -1.518           0.026          -0.003
  497560          -1.515           0.016          -0.004
  497561          -1.498           0.015          -0.002
  497562          -1.506           0.014          -0.001
  497563          -1.397           0.126          -0.006
  497564          -1.130           0.409          -0.007
  497565          -0.689           0.656           0.001
  497566          -0.162           0.533           0.010
  497567           0.032           0.295          -0.010
  497568           0.331           0.219           0.009
  497569           0.664           0.045          -0.005
  497570           0.843          -0.053           0.006
  497571           0.938           0.088           0.009
  497572           0.918           0.360           0.008
  497573           0.809           0.608          -0.005
  497574           0.719           0.820          -0.003
  497575           0.584           0.986          -0.003
  497576           0.435           1.048          -0.006
  497577           0.485           0.809          -0.005
  497578           0.614           0.456           0.004
  497579           0.734           0.102           0.004
  497580           0.828          -0.142          -0.002
  497581           0.899          -0.268           0.000
  497582           0.968          -0.250           0.001
  497583           1.021          -0.184          -0.001
  497584           1.080          -0.099           0.015
  497585           1.086          -0.031           0.006
  497586           1.108           0.013           0.008
  497587           1.123           0.061          -0.004
  497588           1.118           0.081           0.000
  497589           1.125           0.088           0.000
  497590           1.138           0.060          -0.002
  497591           1.155           0.030           0.003
  497592           1.152           0.010           0.008
  497593           1.153          -0.004           0.002
  497594           1.149          -0.009           0.000
  497595           1.155          -0.005          -0.003
  497596           1.163          -0.002          -0.010
  497597           1.170           0.004          -0.003
  497598           1.164           0.000           0.000
  497599           1.157          -0.009          -0.010
  497600           1.142          -0.009          -0.023
  497601           1.140          -0.009          -0.005
  497602           1.157          -0.015           0.008
  497603           1.157          -0.019          -0.007
  497604           1.167          -0.006           0.002
  497605           1.165          -0.006           0.005
  497606           1.155          -0.025           0.001
  497607           1.153          -0.031          -0.012
  497608           1.164          -0.028          -0.005
  497609           1.156          -0.029          -0.010
  497610           1.173          -0.029           0.001
  497611           1.165          -0.026           0.002
  497612           1.154          -0.013           0.006
  497613           1.149          -0.012          -0.003
  497614           1.145          -0.007          -0.014
  497615           1.147           0.012          -0.009
  497616           1.146           0.040          -0.014
  497617           1.152           0.063          -0.005
  497618           1.146           0.067          -0.009
  497619           1.158           0.050          -0.012
  497620           1.159           0.030          -0.004
  497621           1.165           0.028          -0.007
  497622           1.168           0.026          -0.012
  497623           1.179           0.016          -0.006
  497624           1.182           0.005          -0.012
  497625           1.173          -0.005          -0.019
  497626           1.164          -0.024          -0.010
  497627           1.144          -0.026          -0.015
  497628           1.145          -0.013          -0.011
  497629           1.136           0.011          -0.011
  497630           1.138           0.045          -0.007
  497631           1.142           0.059          -0.007
  497632           1.156           0.063          -0.003
  497633           1.157           0.065          -0.007
  497634           1.156           0.054          -0.004
  497635           1.139           0.073          -0.015
  497636           1.029           0.333          -0.002
  497637           0.686           0.710          -0.001
  497638           0.129           0.913          -0.002
  497639          -0.427           0.778          -0.003
  497640          -0.650           0.371           0.015
  497641          -0.798           0.268          -0.001
  497642          -0.948           0.354           0.003
  497643          -0.990           0.537          -0.009
  497644          -0.889           0.780          -0.008
  497645          -0.709           0.969          -0.005
  497646          -0.528           1.076          -0.002
  497647          -0.575           1.082          -0.011
  497648          -0.847           0.789           0.006
  497649          -0.999           0.230          -0.003
  497650          -0.889          -0.205          -0.002
  497651          -0.871          -0.457          -0.004
  497652          -0.926          -0.602           0.013
  497653          -1.043          -0.616           0.010
  497654          -1.219          -0.552          -0.007
  497655          -1.338          -0.435          -0.006
  497656          -1.390          -0.327          -0.003
  497657          -1.441          -0.216          -0.014
  497658          -1.489          -0.088          -0.013
  497659          -1.504           0.005          -0.014
  497660          -1.503           0.057           0.000
  497661          -1.502           0.083          -0.006
  497662          -1.518           0.109          -0.012
  497663          -1.528           0.124          -0.007
  497664          -1.519           0.110          -0.001
  497665          -1.531           0.081          -0.010
  497666          -1.519           0.064          -0.002
  497667          -1.516           0.049          -0.005
  497668          -1.524           0.039          -0.016
  497669          -1.518           0.027          -0.001
  497670          -1.521           0.003          -0.007
  497671          -1.513          -0.025          -0.011
  497672          -1.503          -0.033           0.006
  497673          -1.501          -0.032           0.006
  497674          -1.504          -0.005           0.002
  497675          -1.518           0.016          -0.007
  497676          -1.531           0.022          -0.003
  497677          -1.521           0.035           0.000
  497678          -1.522           0.031          -0.003
  497679          -1.498           0.017           0.015
  497680          -1.499           0.018          -0.002
  497681          -1.511           0.032          -0.005
  497682          -1.509           0.047          -0.023
  497683          -1.511           0.049          -0.009
  497684          -1.511           0.026           0.007
  497685          -1.503          -0.008           0.013
  497686          -1.502          -0.023          -0.002
  497687          -1.501          -0.029           0.007
  497688          -1.515          -0.046           0.000
  497689          -1.511          -0.063           0.000
  497690          -1.503          -0.047          -0.003
  497691          -1.497          -0.013           0.006
  497692          -1.449           0.062           0.004
  497693          -1.230           0.317           0.012
  497694          -0.911           0.600           0.007
  497695          -0.408           0.687           0.023
  497696          -0.018           0.439          -0.010
  497697           0.119           0.264           0.003
  497698           0.486           0.137          -0.006
  497699           0.738          -0.069           0.002
  497700           0.887          -0.085           0.000
  497701           0.933           0.119          -0.010
  497702           0.883           0.412          -0.013
  497703           0.749           0.665          -0.009
  497704           0.626           0.862          -0.009
  497705           0.496           1.006           0.003
  497706           0.415           1.036           0.009
  497707           0.536           0.906           0.004
  497708           0.724           0.716          -0.001
  497709           0.856           0.495          -0.014
  497710           0.933           0.322          -0.015
  497711           0.973           0.143          -0.002
  497712           1.007          -0.029          -0.002
  497713           1.055          -0.160           0.006
  497714           1.060          -0.256           0.008
  497715           1.073          -0.280           0.009
  497716           1.088          -0.273           0.000
  497717           1.118          -0.233           0.006
  497718           1.129          -0.188          -0.004
  497719           1.136          -0.134           0.008
  497720           1.139          -0.091          -0.011
  497721           1.132          -0.069          -0.014
  497722           1.129          -0.066           0.001
  497723           1.162          -0.040           0.007
  497724           1.155          -0.018          -0.009
  497725           1.144          -0.008          -0.007
  497726           1.152          -0.012          -0.005
  497727           1.145          -0.010           0.003
  497728           1.138          -0.002          -0.004
  497729           1.143           0.009           0.001
  497730           1.129           0.012           0.007
  497731           1.126           0.019          -0.002
  497732           1.134           0.021          -0.008
  497733           1.136           0.011          -0.019
  497734           1.153          -0.002          -0.015
  497735           1.142          -0.020           0.000
  497736           1.142          -0.030          -0.003
  497737           1.140          -0.031          -0.007
  497738           1.143          -0.016          -0.016
  497739           1.146           0.001          -0.009
  497740           1.144           0.002           0.014
  497741           1.147           0.007           0.001
  497742           1.149           0.016          -0.011
  497743           1.152           0.015          -0.009
  497744           1.145          -0.002          -0.003
  497745           1.144          -0.011          -0.007
  497746           1.159          -0.005           0.000
  497747           1.159           0.018           0.000
  497748           1.160           0.016          -0.001
  497749           1.149           0.019           0.013
  497750           1.157           0.036          -0.008
  497751           1.163           0.045          -0.002
  497752           1.149           0.069          -0.005
  497753           1.146           0.077           0.001
  497754           1.142           0.052          -0.005
  497755           1.140           0.036          -0.007
  497756           1.152           0.018           0.002
  497757           1.162           0.022           0.005
  497758           1.157           0.041          -0.007
  497759           1.158           0.040          -0.005
  497760           1.147           0.025          -0.003
  497761           1.136           0.005          -0.005
  497762           1.142          -0.009          -0.003
  497763           1.140          -0.002          -0.002
  497764           1.138          -0.002          -0.006
  497765           1.128           0.073          -0.003
  497766           1.001           0.396           0.001
  497767           0.595           0.761           0.002
  497768           0.048           0.918          -0.007
  497769          -0.495           0.723          -0.012
  497770          -0.640           0.312           0.012
  497771          -0.814           0.256          -0.002
  497772          -0.955           0.350           0.012
  497773          -0.980           0.546          -0.003
  497774          -0.884           0.780          -0.014
  497775          -0.708           0.980          -0.005
  497776          -0.532           1.090           0.001
  497777          -0.618           1.066           0.008
  497778          -0.898           0.735           0.012
  497779          -1.005           0.171           0.002
  497780          -0.886          -0.233           0.013
  497781          -0.878          -0.464           0.000
  497782          -0.971          -0.582           0.006
  497783          -1.104          -0.554          -0.011
  497784          -1.259          -0.447          -0.003
  497785          -1.376          -0.313           0.006
  497786          -1.433          -0.186           0.008
  497787          -1.461          -0.082          -0.002
  497788          -1.479           0.036           0.004
  497789          -1.494           0.133          -0.004
  497790          -1.483           0.174           0.006
  497791          -1.485           0.179          -0.005
  497792          -1.501           0.174           0.009
  497793          -1.505           0.163          -0.001
  497794          -1.519           0.150           0.005
  497795          -1.521           0.132          -0.014
  497796          -1.535           0.118           0.009
  497797          -1.531           0.095          -0.013
  497798          -1.528           0.086          -0.002
  497799          -1.524           0.077           0.000
  497800          -1.531           0.085           0.014
  497801          -1.524           0.061           0.003
  497802          -1.415          -0.207           0.003
  497803          -1.076          -0.613           0.001
  497804          -0.494          -0.827           0.009
  497805          -0.042          -0.736           0.011
  497806           0.275          -0.697           0.009
  497807           0.498          -0.675          -0.007
  497808           0.609          -0.694          -0.001
  497809           0.612          -0.808          -0.003
  497810           0.565          -0.953          -0.006
  497811           0.471          -1.057          -0.003
  497812           0.358          -1.128           0.011
  497813           0.251          -1.187          -0.010
  497814           0.142          -1.241          -0.009
  497815           0.062          -1.265           0.003
  497816           0.011          -1.276          -0.005
  497817          -0.021          -1.281          -0.009
  497818          -0.038          -1.299          -0.003
  497819          -0.040          -1.306          -0.002
  497820          -0.030          -1.303           0.007
  497821          -0.023          -1.313           0.007
  497822          -0.003          -1.317          -0.015
  497823           0.018          -1.306           0.008
  497824           0.012          -1.299          -0.008
  497825           0.019          -1.303           0.002
  497826           0.036          -1.302          -0.006
  497827           0.027          -1.306          -0.012
  497828           0.038          -1.320           0.001
  497829           0.042          -1.314          -0.004
  497830           0.042          -1.306          -0.003
  497831           0.039          -1.308          -0.010
  497832           0.003          -1.302          -0.012
  497833           0.004          -1.320          -0.008
  497834           0.011          -1.297          -0.002
  497835           0.022          -1.302          -0.009
  497836           0.024          -1.302          -0.008
  497837           0.004          -1.326          -0.007
  497838           0.023          -1.316           0.014
  497839           0.037          -1.298           0.006
  497840           0.048          -1.310           0.015
  497841           0.040          -1.305           0.005
  497842           0.026          -1.313           0.000
  497843          -0.004          -1.292          -0.002
  497844          -0.207          -1.148           0.002
  497845          -0.517          -0.906           0.001
  497846          -0.767          -0.483           0.015
  497847          -0.764          -0.028          -0.002
  497848          -0.819           0.316           0.004
  497849          -0.915           0.595          -0.027
  497850          -1.017           0.667          -0.013
  497851          -1.037           0.666          -0.003
  497852          -0.968           0.623           0.012
  497853          -0.837           0.531           0.010
  497854          -0.642           0.399           0.009
  497855          -0.472           0.249           0.017
  497856          -0.279           0.121           0.013
  497857          -0.156           0.023           0.006
  497858          -0.136          -0.061           0.009
  497859          -0.162          -0.116           0.003
  497860          -0.146          -0.169           0.000
  497861          -0.027          -0.245           0.012
  497862           0.238          -0.250           0.018
  497863           0.474          -0.181           0.010
  497864           0.597          -0.161          -0.001
  497865           0.564          -0.220           0.010
  497866           0.446          -0.317          -0.005
  497867           0.299          -0.412           0.005
  497868           0.112          -0.440           0.000
  497869          -0.052          -0.483           0.020
  497870          -0.281          -0.546           0.005
  497871          -0.153          -0.283           0.008
  497872           0.259          -0.095           0.009
  497873           0.247          -0.022           0.006
  497874           0.225          -0.037          -0.016
  497875           0.262          -0.008          -0.005
  497876           0.269           0.042           0.008
  497877           0.228           0.077          -0.001
  497878           0.199           0.085           0.007
  497879           0.163           0.081          -0.005
  497880           0.134           0.077          -0.007
  497881           0.102           0.074           0.012
  497882           0.071           0.073           0.000
  497883           0.057           0.078           0.006
  497884           0.043           0.079           0.002
  497885           0.030           0.074          -0.008
  497886           0.018           0.080          -0.011
  497887           0.017           0.082          -0.014
  497888           0.007           0.091          -0.014
  497889           0.016           0.098           0.005
  497890           0.002           0.089           0.003
  497891          -0.006           0.086           0.004
  497892          -0.012           0.078           0.001
  497893          -0.026           0.067          -0.007
  497894          -0.033           0.069          -0.007
  497895          -0.029           0.073           0.014
  497896          -0.043           0.051           0.008
  497897          -0.097          -0.188           0.016
  497898          -0.191          -0.203          -0.002
  497899           0.103          -0.197          -0.021
  497900           0.243          -0.251          -0.001
  497901           0.185          -0.212           0.000
  497902           0.103          -0.173          -0.019
  497903           0.017          -0.143          -0.015
  497904          -0.024          -0.145          -0.008
  497905          -0.032          -0.137           0.004
  497906          -0.023          -0.136           0.000
  497907          -0.008          -0.127           0.007
  497908          -0.004          -0.131           0.002
  497909          -0.009          -0.116          -0.011
  497910          -0.006          -0.108           0.003
  497911          -0.032          -0.098           0.003
  497912          -0.037          -0.089           0.005
  497913          -0.037          -0.072           0.007
  497914          -0.036          -0.081          -0.006
  497915          -0.040          -0.071           0.006
  497916          -0.048          -0.077          -0.010
  497917          -0.077          -0.081          -0.029
  497918          -0.083          -0.068          -0.020
  497919          -0.094          -0.070          -0.027
  497920          -0.082          -0.048          -0.004
  497921          -0.086          -0.044           0.004
  497922          -0.076          -0.047           0.012
  497923          -0.096          -0.046           0.001
  497924           0.118           0.005           0.007
  497925           0.285           0.257           0.007
  497926          -0.041           0.375           0.001
  497927          -0.060           0.202          -0.002
  497928           0.139           0.150          -0.014
  497929           0.143           0.209           0.000
  497930           0.136           0.315           0.000
  497931           0.143           0.396          -0.002
  497932           0.093           0.368          -0.006
  497933           0.051           0.321          -0.006
  497934           0.028           0.285          -0.006
  497935           0.022           0.255           0.006
  497936           0.024           0.226           0.009
  497937          -0.006           0.212           0.001
  497938          -0.027           0.197           0.004
  497939          -0.039           0.195          -0.001
  497940          -0.048           0.288          -0.003
  497941          -0.162           0.505          -0.008
  497942          -0.300           0.294           0.008
  497943          -0.092          -0.009          -0.001
  497944           0.219          -0.108           0.003
  497945           0.242          -0.236          -0.008
  497946           0.060          -0.195          -0.005
  497947          -0.100           0.009           0.007
  497948          -0.207           0.018          -0.003
  497949          -0.142          -0.149          -0.008
  497950           0.083          -0.235          -0.004
  497951           0.189          -0.261          -0.006
  497952           0.114          -0.240          -0.009
  497953          -0.007          -0.155           0.001
  497954          -0.083          -0.118           0.005
  497955          -0.092          -0.129           0.009
  497956          -0.070          -0.134           0.004
  497957          -0.044          -0.123          -0.006
  497958          -0.048          -0.111          -0.017
  497959          -0.052          -0.103          -0.002
  497960          -0.061          -0.091           0.003
  497961          -0.080          -0.080           0.000
  497962          -0.091          -0.071          -0.004
  497963          -0.089          -0.076          -0.002
  497964          -0.084          -0.080           0.009
  497965          -0.082          -0.085           0.005
  497966          -0.079          -0.077           0.009
  497967          -0.083          -0.078           0.006
  497968          -0.093          -0.071          -0.010
  497969          -0.099          -0.071          -0.012
  497970          -0.169          -0.009          -0.005
  497971          -0.465           0.099          -0.005
  497972          -0.488          -0.127           0.001
  497973          -0.165          -0.129           0.007
  497974          -0.041           0.230          -0.015
  497975           0.109           0.347          -0.003
  497976           0.176           0.143          -0.004
  497977           0.082           0.031           0.002
  497978           0.018          -0.033          -0.004
  497979           0.004          -0.108           0.005
  497980           0.029          -0.177           0.000
  497981           0.120          -0.216           0.011
  497982           0.311          -0.154           0.002
  497983           0.492           0.063          -0.006
  497984           0.561           0.248           0.001
  497985           0.514           0.261           0.002
  497986           0.415           0.184          -0.003
  497987           0.162           0.063           0.008
  497988           0.037          -0.032           0.003
  497989           0.068          -0.017           0.008
  497990           0.078           0.043           0.003
  497991           0.069           0.080           0.008
  497992           0.044           0.076          -0.013
  497993           0.018           0.057          -0.007
  497994           0.003           0.050           0.005
  497995          -0.004           0.051           0.014
  497996          -0.019           0.053           0.010
  497997          -0.023           0.051          -0.002
  497998          -0.022           0.049          -0.015
  497999          -0.018           0.050           0.008
  498000          -0.027           0.044          -0.006
  498001          -0.029           0.041          -0.012
  498002          -0.032           0.040           0.000
  498003          -0.040           0.032           0.002
  498004          -0.051           0.029          -0.008
  498005          -0.044           0.029          -0.009
  498006          -0.049           0.029          -0.007
  498007          -0.071           0.036          -0.008
  498008          -0.070           0.039          -0.009
  498009          -0.061           0.038          -0.007
  498010          -0.058           0.029          -0.011
  498011          -0.047           0.032          -0.008
  498012          -0.060           0.035           0.003
  498013          -0.020           0.102           0.029
  498014           0.109           0.255          -0.031
  498015          -0.023           0.143           0.016
  498016          -0.321           0.246          -0.009
  498017          -0.367           0.173          -0.013
  498018          -0.190          -0.005          -0.011
  498019           0.175          -0.088          -0.011
  498020           0.417          -0.133          -0.008
  498021           0.349          -0.252          -0.010
  498022           0.134          -0.206          -0.010
  498023          -0.056          -0.133          -0.009
  498024          -0.191          -0.109          -0.006
  498025          -0.143          -0.115          -0.004
  498026          -0.048          -0.047          -0.004
  498027          -0.017           0.007          -0.002
  498028          -0.052           0.015          -0.002
  498029          -0.123           0.032           0.003
  498030          -0.173           0.023           0.001
  498031          -0.363          -0.005           0.004
  498032          -0.263          -0.074           0.000
  498033          -0.032           0.053          -0.003
  498034           0.167           0.167          -0.015
  498035           0.133           0.082           0.012
  498036          -0.069           0.024          -0.004
  498037          -0.171          -0.050          -0.014
  498038          -0.042          -0.084          -0.003
  498039           0.159           0.015          -0.018
  498040           0.296           0.127          -0.012
  498041           0.248           0.076           0.001
  498042           0.091           0.016          -0.004
  498043          -0.050          -0.022          -0.004
  498044          -0.069          -0.032          -0.012
  498045          -0.033           0.007          -0.017
  498046          -0.016           0.037          -0.021
  498047          -0.016           0.040          -0.005
  498048          -0.042           0.038           0.000
  498049          -0.068           0.031          -0.007
  498050          -0.084           0.022           0.002
  498051          -0.093           0.021          -0.003
  498052          -0.082           0.023          -0.009
  498053          -0.070           0.025          -0.008
  498054          -0.041           0.020          -0.008
  498055          -0.019           0.017           0.002
  498056           0.001           0.021           0.003
  498057           0.017           0.005          -0.009
  498058           0.022          -0.016          -0.004
  498059           0.009          -0.040           0.001
  498060           0.013          -0.065          -0.001
  498061           0.033          -0.079           0.006
  498062           0.046          -0.069          -0.009
  498063           0.063          -0.064          -0.007
  498064           0.083          -0.044          -0.010
  498065           0.077          -0.026          -0.010
  498066           0.074          -0.013          -0.003
  498067           0.061          -0.016           0.002
  498068           0.043          -0.013           0.002
  498069           0.028          -0.007          -0.003
  498070           0.016          -0.011          -0.011
  498071           0.011          -0.012          -0.003
  498072           0.001          -0.020           0.000
  498073          -0.004          -0.020           0.002
  498074          -0.017          -0.008           0.007
  498075          -0.027          -0.008          -0.014
  498076          -0.029          -0.002          -0.017
  498077          -0.034          -0.003          -0.005
  498078          -0.042          -0.009          -0.004
  498079          -0.054          -0.012           0.006
  498080          -0.059          -0.012           0.003
  498081          -0.066          -0.016           0.001
  498082          -0.074          -0.017          -0.005
  498083          -0.072          -0.026           0.009
  498084          -0.058          -0.022           0.007
  498085          -0.044          -0.014           0.003
  498086          -0.002          -0.002           0.004
  498087           0.020           0.003          -0.002
  498088           0.036           0.002           0.002
  498089           0.046           0.002           0.009
  498090           0.052          -0.007           0.003
  498091           0.057          -0.015           0.004
  498092           0.061          -0.019           0.010
  498093           0.062          -0.026           0.008
  498094           0.044          -0.033           0.005
  498095           0.030          -0.026          -0.002
  498096           0.033          -0.008           0.002
  498097           0.018          -0.002           0.005
  498098           0.000           0.002          -0.008
  498099           0.003           0.001          -0.003
  498100          -0.009           0.004           0.000
  498101          -0.012           0.008           0.004
  498102          -0.016           0.009          -0.005
  498103          -0.017           0.004           0.005
  498104          -0.013           0.009          -0.002
  498105          -0.004           0.005          -0.002
  498106           0.009           0.012           0.006
  498107           0.017           0.018           0.003
  498108           0.012           0.017           0.003
  498109           0.008           0.012           0.001
  498110          -0.003           0.005           0.005
  498111          -0.004          -0.005           0.003
  498112           0.000          -0.012           0.005
  498113          -0.002          -0.029           0.003
  498114           0.001          -0.033          -0.006
  498115           0.006          -0.038          -0.009
  498116           0.001          -0.033           0.007
  498117          -0.002          -0.031           0.004
  498118          -0.003          -0.014          -0.001
  498119          -0.009          -0.005           0.003
  498120          -0.014          -0.006           0.002
  498121          -0.018          -0.010           0.000
  498122          -0.020          -0.015           0.002
  498123          -0.018          -0.015           0.010
  498124          -0.011          -0.018           0.000
  498125          -0.004          -0.020           0.000
  498126          -0.001          -0.038           0.002
