Epoch   v_north   v_east   v_up
  496797          -0.001           0.002           0.006
  496798          -0.001          -0.002          -0.008
  496799          -0.000           0.001           0.007
  496800           0.004           0.003           0.010
  496801          -0.002          -0.001          -0.001
  496802          -0.003           0.001           0.003
  496803           0.006          -0.004          -0.012
  496804           0.003           0.002           0.002
  496805           0.002           0.001           0.013
  496806           0.004          -0.002           0.001
  496807          -0.001          -0.002          -0.007
  496808          -0.003           0.003           0.007
  496809           0.000          -0.004          -0.010
  496810           0.002          -0.002          -0.009
  496811           0.002           0.001          -0.009
  496812           0.000          -0.002          -0.004
  496813          -0.004          -0.001          -0.002
  496814           0.002           0.001          -0.003
  496815           0.002          -0.005          -0.010
  496816          -0.004           0.006           0.018
  496817          -0.000           0.004           0.013
  496818           0.000          -0.002          -0.006
  496819          -0.001           0.001           0.009
  496820           0.002          -0.003          -0.008
  496821          -0.001          -0.004          -0.008
  496822           0.003          -0.001          -0.006
  496823          -0.004           0.004           0.015
  496824          -0.000           0.002           0.006
  496825           0.003           0.001          -0.002
  496826           0.002          -0.004          -0.007
  496827           0.002          -0.001           0.001
  496828           0.000          -0.001          -0.005
  496829          -0.003          -0.001          -0.009
  496830          -0.003           0.002           0.004
  496831          -0.002          -0.003          -0.006
  496832           0.002           0.000           0.003
  496833           0.000           0.001           0.004
  496834           0.002           0.000          -0.003
  496835          -0.004           0.001           0.002
  496836           0.001           0.001           0.005
  496837          -0.001          -0.001           0.001
  496838          -0.001           0.002          -0.006
  496839          -0.003           0.003           0.011
  496840           0.002          -0.001           0.002
  496841           0.003          -0.006          -0.016
  496842           0.000           0.003           0.007
  496843           0.006          -0.005          -0.016
  496844          -0.005           0.005           0.010
  496845           0.004          -0.003          -0.007
  496846           0.001          -0.002          -0.006
  496847          -0.003           0.002           0.006
  496848           0.001          -0.002          -0.002
  496849          -0.003           0.001          -0.006
  496850          -0.004           0.000           0.003
  496851          -0.001           0.003           0.003
  496852          -0.000           0.000           0.001
  496853           0.001          -0.004          -0.014
  496854          -0.000           0.002           0.005
  496855          -0.002           0.001           0.007
  496856           0.001           0.000          -0.009
  496857          -0.001           0.002           0.014
  496858           0.002          -0.002          -0.007
  496859          -0.003          -0.004          -0.015
  496860          -0.003           0.007           0.019
  496861           0.001           0.001           0.002
  496862           0.005          -0.003          -0.011
  496863          -0.003           0.001           0.005
  496864          -0.004           0.004           0.008
  496865          -0.000          -0.001          -0.003
  496866           0.001          -0.001          -0.002
  496867           0.005           0.002          -0.002
  496868          -0.007           0.003           0.009
  496869          -0.009           0.002           0.007
  496870           0.004           0.002           0.001
  496871           0.003          -0.000          -0.002
  496872          -0.000          -0.004          -0.006
  496873           0.003           0.000           0.003
  496874          -0.008           0.003           0.004
  496875          -0.001           0.002           0.003
  496876           0.004          -0.001          -0.005
  496877          -0.004           0.005           0.017
  496878           0.002           0.005           0.022
  496879           0.005          -0.005          -0.020
  496880           0.001           0.000           0.001
  496881          -0.007           0.001           0.004
  496882           0.002          -0.000           0.000
  496883           0.003           0.001          -0.001
  496884           0.001          -0.001          -0.000
  496885           0.001          -0.003          -0.005
  496886           0.001           0.001          -0.004
  496887           0.002          -0.002          -0.005
  496888          -0.000           0.000           0.002
  496889          -0.002           0.000           0.006
  496890          -0.010          -0.004          -0.003
  496891          -0.037           0.008          -0.012
  496892           0.003          -0.002          -0.006
  496893          -0.003           0.001          -0.000
  496894           0.005          -0.002           0.000
  496895           0.001          -0.001           0.006
  496896          -0.001          -0.001          -0.001
  496897          -0.002           0.003          -0.001
  496898          -0.006           0.001           0.004
  496899           0.004          -0.002          -0.009
  496900          -0.001           0.003           0.006
  496901          -0.003           0.007           0.022
  496902           0.003          -0.003          -0.014
  496903           0.000          -0.001           0.001
  496904           0.002          -0.002           0.001
  496905          -0.000           0.004          -0.000
  496906           0.000          -0.001          -0.007
  496907           0.004          -0.002           0.003
  496908          -0.005           0.002           0.009
  496909           0.002           0.003          -0.000
  496910           0.006          -0.008          -0.026
  496911          -0.010           0.011           0.036
  496912           0.000          -0.000          -0.006
  496913          -0.001           0.004           0.011
  496914           0.003          -0.006          -0.013
  496915           0.001           0.000          -0.004
  496916          -0.004           0.001           0.007
  496917           0.002           0.002           0.002
  496918          -0.001          -0.003          -0.006
  496919          -0.002          -0.007          -0.004
  496920           0.005           0.000          -0.006
  496921           0.002           0.001          -0.003
  496922          -0.001           0.003           0.003
  496923          -0.004          -0.001           0.007
  496924           0.002          -0.000          -0.001
  496925           0.001          -0.002          -0.005
  496926           0.000          -0.004           0.001
  496927           0.002           0.002           0.012
  496928          -0.001           0.003          -0.003
  496929           0.002           0.002           0.005
  496930          -0.004           0.003           0.005
  496931           0.000           0.001          -0.001
  496932          -0.003          -0.002           0.002
  496933           0.000          -0.001          -0.002
  496934           0.006          -0.003          -0.007
  496935           0.004           0.002           0.006
  496936          -0.001          -0.001           0.000
  496937          -0.002           0.003           0.010
  496938           0.002          -0.007          -0.026
  496939          -0.003          -0.000           0.003
  496940           0.004          -0.004          -0.011
  496941          -0.000           0.003           0.007
  496942          -0.003          -0.001          -0.004
  496943           0.003           0.000          -0.005
  496944          -0.001          -0.003          -0.003
  496945          -0.002           0.001           0.004
  496946           0.003           0.000          -0.001
  496947           0.003          -0.000           0.000
  496948          -0.002           0.003           0.014
  496949           0.002           0.000          -0.005
  496950          -0.005           0.005           0.017
  496951           0.001          -0.001          -0.005
  496952          -0.003           0.004           0.002
  496953          -0.002           0.001          -0.001
  496954          -0.029           0.012           0.008
  496955          -0.055           0.031           0.007
  496956          -0.322           0.283          -0.048
  496957          -0.220           0.374          -0.010
  496958          -0.283           0.582          -0.060
  496959          -0.185           0.732          -0.065
  496960          -0.126           0.840          -0.063
  496961          -0.174           0.851          -0.058
  496962          -0.167           0.901          -0.080
  496963          -0.169           1.047          -0.112
  496964          -0.095           0.822          -0.059
  496965          -0.003           0.570          -0.030
  496966          -0.050           0.300          -0.015
  496967          -0.029           0.254           0.000
  496968          -0.045           0.114           0.008
  496969          -0.040           0.146           0.004
  496970          -0.117           0.237          -0.016
  496971          -0.155           0.330          -0.008
  496972          -0.173           0.290          -0.031
  496973          -0.232           0.258           0.008
  496974          -0.116           0.181          -0.029
  496975          -0.174           0.265          -0.015
  496976          -0.228           0.357          -0.045
  496977          -0.135           0.352          -0.046
  496978          -0.136           0.344          -0.007
  496979          -0.097           0.439           0.015
  496980          -0.085           0.473          -0.021
  496981          -0.031           0.443          -0.026
  496982          -0.031           0.375          -0.058
  496983          -0.028           0.312          -0.043
  496984          -0.037           0.207          -0.058
  496985          -0.011           0.002          -0.011
  496986           0.008           0.012           0.008
  496987           0.028           0.185           0.005
  496988          -0.075           0.263          -0.023
  496989          -0.080           0.369           0.005
  496990           0.019           0.244          -0.013
  496991          -0.104           0.200          -0.054
  496992          -0.002           0.101           0.013
  496993          -0.019           0.017          -0.006
  496994          -0.011           0.203           0.010
  496995          -0.030           0.191           0.002
  496996          -0.003           0.016           0.009
  496997          -0.021           0.155          -0.008
  496998          -0.004           0.037          -0.008
  496999          -0.027           0.212          -0.011
  497000          -0.023           0.116           0.006
  497001          -0.030           0.142          -0.019
  497002          -0.056           0.120          -0.020
  497003           0.002          -0.002          -0.007
  497004          -0.083           0.175          -0.008
  497005          -0.076           0.265          -0.021
  497006          -0.048           0.160          -0.018
  497007          -0.030           0.172          -0.033
  497008          -0.002           0.059          -0.014
  497009           0.016          -0.033          -0.001
  497010          -0.007           0.002           0.001
  497011          -0.016          -0.016          -0.016
  497012          -0.070          -0.015          -0.007
  497013          -0.025           0.126           0.006
  497014          -0.083           0.080           0.008
  497015          -0.014           0.063           0.008
  497016          -0.007           0.010           0.000
  497017           0.008          -0.011          -0.005
  497018           0.003           0.004           0.019
  497019           0.001           0.004           0.018
  497020          -0.009           0.019           0.006
  497021          -0.010           0.027           0.031
  497022          -0.001          -0.010           0.025
  497023           0.002          -0.077           0.053
  497024          -0.034          -0.007          -0.045
  497025           0.008          -0.014          -0.038
  497026          -0.019           0.022          -0.018
  497027          -0.008           0.001          -0.031
  497028           0.009           0.014           0.041
  497029          -0.000           0.026           0.062
  497030           0.007           0.042           0.083
  497031          -0.014           0.067           0.048
  497032           0.011           0.033           0.166
  497033           0.012          -0.056          -0.098
  497034           0.020          -0.071          -0.188
  497035          -0.022          -0.020           0.026
  497036          -0.010           0.029           0.016
  497037          -0.036          -0.004          -0.042
  497038           0.033           0.048           0.159
  497039           0.004          -0.022          -0.109
  497040           0.062           0.077           0.044
  497041          -0.173          -0.036          -0.259
  497042          -0.133           0.037          -0.002
  497043          -0.250           0.153           0.014
  497044          -0.127           0.087           0.019
  497045          -0.204           0.183          -0.013
  497046          -0.144           0.118          -0.001
  497047          -0.110           0.139           0.010
  497048          -0.097           0.050           0.022
  497049          -0.012           0.021           0.016
  497050           0.039          -0.024          -0.016
  497051          -0.030           0.023           0.004
  497052           0.012          -0.001          -0.005
  497053           0.000           0.010           0.004
  497054          -0.007           0.003           0.010
  497055           0.004           0.006           0.020
  497056           0.003           0.014           0.013
  497057           0.009           0.012           0.010
  497058          -0.029          -0.017           0.007
  497059           0.060          -0.198           0.136
  497060           0.260          -0.216          -0.005
  497061           0.228          -0.200          -0.066
  497062           0.288          -0.274          -0.196
  497063           0.114          -0.156          -0.238
  497065           0.244          -0.019           0.004
  497066           0.065           0.076           0.067
  497067           0.020           0.038           0.251
  497068          -0.038          -0.061          -0.096
  497069          -0.136          -0.062          -0.206
  497070           0.006           0.070           0.086
  497071          -0.009           0.017          -0.036
  497072           0.018           0.006          -0.024
  497073          -0.026           0.010          -0.028
  497074          -0.001           0.032          -0.002
  497075          -0.011           0.008          -0.036
  497076          -0.012           0.017          -0.027
  497077          -0.019           0.023          -0.017
  497078           0.020           0.039           0.010
  497079           0.075           0.097           0.031
  497080           0.044           0.163          -0.020
  497081           0.025           0.253          -0.015
  497082           0.017           0.319           0.004
  497083           0.006           0.289           0.009
  497084          -0.057           0.386          -0.014
  497085          -0.094           0.497           0.025
  497086          -0.090           0.547          -0.021
  497087          -0.069           0.570           0.001
  497088          -0.034           0.493           0.001
  497089          -0.019           0.427           0.010
  497090           0.014           0.547          -0.013
  497091           0.053           0.516          -0.008
  497092           0.067           0.431          -0.000
  497093           0.044           0.393          -0.005
  497094           0.040           0.369           0.006
  497095           0.046           0.335           0.005
  497096           0.047           0.352           0.006
  497097           0.034           0.374          -0.000
  497098           0.036           0.384           0.021
  497099           0.033           0.343           0.004
  497100           0.006           0.310          -0.008
  497101           0.006           0.287           0.016
  497102          -0.004           0.267          -0.001
  497103           0.020           0.377          -0.009
  497104           0.170           0.571          -0.016
  497105           0.331           0.712          -0.022
  497106           0.431           0.810          -0.000
  497107           0.493           0.905          -0.003
  497108           0.630           0.896          -0.008
  497109           0.747           0.803           0.010
  497110           0.762           0.763           0.013
  497111           0.739           0.837           0.008
  497112           0.592           0.757          -0.015
  497113           0.464           0.645           0.005
  497114           0.393           0.531          -0.010
  497115           0.353           0.438           0.021
  497116           0.328           0.347          -0.015
  497117           0.284           0.280          -0.001
  497118           0.253           0.222           0.013
  497119           0.207           0.169          -0.013
  497120           0.162           0.141          -0.009
  497121           0.124           0.118          -0.002
  497122           0.102           0.105          -0.016
  497123           0.075           0.110          -0.003
  497124           0.059           0.113           0.013
  497125           0.041           0.107           0.016
  497126           0.028           0.101           0.004
  497127           0.017           0.095          -0.008
  497128           0.009           0.100           0.020
  497129          -0.010           0.098           0.009
  497130          -0.017           0.092           0.007
  497131          -0.019           0.082          -0.013
  497132          -0.041           0.086           0.007
  497133          -0.047           0.086           0.013
  497134          -0.028           0.115          -0.012
  497135           0.012           0.161          -0.009
  497136           0.050           0.153          -0.012
  497137           0.087           0.140           0.001
  497138           0.110           0.150          -0.003
  497139           0.106           0.148          -0.012
  497140           0.095           0.154           0.017
  497141           0.099           0.150           0.002
  497142           0.104           0.140          -0.003
  497143           0.093           0.124           0.001
  497144           0.079           0.118          -0.000
  497145           0.064           0.106           0.001
  497146           0.051           0.097          -0.002
  497147           0.034           0.093           0.004
  497148           0.025           0.085          -0.002
  497149           0.014           0.086          -0.001
  497150           0.011           0.076           0.002
  497151           0.007           0.072          -0.007
  497152          -0.006           0.076           0.002
  497153          -0.008           0.071           0.008
  497154          -0.016           0.068          -0.004
  497155           0.049           0.116           0.002
  497156           0.123           0.164          -0.004
  497157           0.130           0.171          -0.003
  497158           0.103           0.164           0.007
  497159           0.080           0.159          -0.003
  497160           0.092           0.167           0.003
  497161           0.137           0.191          -0.008
  497162           0.106           0.186          -0.004
  497163           0.088           0.172          -0.009
  497164           0.071           0.159          -0.003
  497165           0.056           0.157          -0.001
  497166           0.045           0.146           0.002
  497167           0.042           0.141          -0.009
  497168           0.028           0.136           0.009
  497169           0.021           0.134           0.003
  497170           0.014           0.126          -0.001
  497171           0.005           0.119          -0.007
  497172           0.005           0.115          -0.007
  497173          -0.000           0.113           0.007
  497174          -0.007           0.117           0.002
  497175          -0.010           0.099          -0.007
  497176          -0.016           0.096           0.001
  497177          -0.016           0.092          -0.004
  497178          -0.018           0.089           0.003
  497179          -0.026           0.084          -0.001
  497180          -0.024           0.077          -0.008
  497181          -0.032           0.071           0.002
  497182          -0.030           0.071          -0.003
  497183          -0.034           0.064           0.002
  497184          -0.037           0.062          -0.008
  497185          -0.043           0.060           0.008
  497186          -0.043           0.054          -0.001
  497187          -0.049           0.058           0.014
  497188          -0.046           0.049          -0.011
  497189          -0.051           0.048           0.007
  497190          -0.055           0.042           0.000
  497191          -0.058           0.041          -0.007
  497192          -0.056           0.037          -0.006
  497193          -0.057           0.033           0.000
  497194          -0.066           0.033           0.006
  497195          -0.064           0.036           0.009
  497196          -0.065           0.028           0.003
  497197          -0.070           0.030           0.005
  497198          -0.071           0.030           0.009
  497199          -0.072           0.025           0.004
  497200          -0.074           0.022           0.001
  497201          -0.071           0.019          -0.007
  497202          -0.075           0.016          -0.001
  497203          -0.083           0.022           0.006
  497204          -0.080           0.013          -0.008
  497205          -0.082           0.015           0.002
  497206          -0.084           0.014           0.008
  497207          -0.084           0.008          -0.009
  497208          -0.085           0.011          -0.001
  497209          -0.087           0.007          -0.006
  497210          -0.090           0.007           0.000
  497211          -0.090           0.010          -0.002
  497212          -0.089           0.007           0.002
  497213          -0.093           0.008          -0.007
  497214          -0.094           0.004          -0.006
  497215          -0.096           0.005          -0.002
  497216          -0.099           0.004           0.004
  497217          -0.107           0.007           0.009
  497218          -0.100           0.003          -0.005
  497219          -0.104          -0.002          -0.006
  497220          -0.106           0.001           0.001
  497221          -0.109          -0.001           0.006
  497222          -0.107          -0.007          -0.013
  497223          -0.109          -0.006          -0.006
  497224          -0.113          -0.010          -0.009
  497225          -0.113          -0.009          -0.012
  497226          -0.109          -0.004          -0.003
  497227          -0.117          -0.004           0.011
  497228          -0.116          -0.008           0.006
  497229          -0.116          -0.004           0.006
  497230          -0.119          -0.004          -0.002
  497231          -0.126          -0.008           0.003
  497232          -0.121          -0.006           0.001
  497233          -0.123          -0.006          -0.003
  497234          -0.131          -0.005           0.008
  497235          -0.130          -0.005           0.000
  497236          -0.128          -0.004          -0.001
  497237          -0.130          -0.004          -0.006
  497238          -0.138          -0.005          -0.001
  497239          -0.136          -0.008           0.003
  497240          -0.138          -0.003          -0.001
  497241          -0.137          -0.007          -0.002
  497242          -0.144          -0.004           0.012
  497243          -0.146          -0.003          -0.002
  497244          -0.143          -0.002           0.000
  497245          -0.149           0.002           0.016
  497246          -0.148           0.003          -0.000
  497247          -0.152           0.003           0.002
  497248          -0.149           0.009           0.005
  497249          -0.152           0.006          -0.006
  497250          -0.147           0.008          -0.002
  497251          -0.159           0.008           0.002
  497252          -0.160           0.011           0.005
  497253          -0.155           0.009           0.002
  497254          -0.154           0.013           0.006
  497255          -0.160           0.014           0.008
  497256          -0.157           0.014          -0.003
  497257          -0.162           0.016           0.002
  497258          -0.160           0.013          -0.001
  497259          -0.160           0.020           0.002
  497260          -0.157           0.017           0.006
  497261          -0.158           0.017          -0.011
  497262          -0.159           0.016           0.002
  497263          -0.161           0.020           0.006
  497264          -0.158           0.012          -0.006
  497265          -0.161           0.015           0.003
  497266          -0.163           0.021           0.006
  497267          -0.162           0.016           0.002
  497268          -0.161           0.013          -0.000
  497269          -0.200           0.009          -0.003
  497270          -0.108           0.066          -0.010
  497271          -0.001           0.143           0.001
  497272           0.048           0.083          -0.011
  497273           0.038           0.094           0.006
  497274           0.029           0.092           0.004
  497275           0.009           0.098           0.003
  497276          -0.018           0.107           0.008
  497277          -0.028           0.101          -0.002
  497278          -0.039           0.101          -0.006
  497279          -0.060           0.102          -0.003
  497280          -0.061           0.105          -0.002
  497281          -0.061           0.115           0.003
  497282          -0.055           0.132          -0.017
  497283          -0.096           0.103           0.008
  497284           0.033          -0.022           0.006
  497285           0.280          -0.108           0.002
  497286           0.313          -0.018          -0.002
  497287           0.297           0.093          -0.006
  497288           0.221           0.139          -0.009
  497289           0.148           0.163          -0.020
  497290           0.084           0.172          -0.004
  497291           0.041           0.169           0.011
  497292           0.107           0.291           0.008
  497293           0.202           0.435          -0.001
  497294           0.288           0.511           0.002
  497295           0.302           0.513           0.004
  497296           0.243           0.435          -0.006
  497297           0.200           0.378          -0.004
  497298           0.174           0.330          -0.001
  497299           0.151           0.299           0.009
  497300           0.124           0.262          -0.003
  497301           0.160           0.273          -0.001
  497302           0.252           0.309           0.002
  497303           0.293           0.337          -0.002
  497304           0.315           0.358          -0.005
  497305           0.307           0.368          -0.005
  497306           0.234           0.334          -0.006
  497307           0.176           0.304           0.002
  497308           0.137           0.277          -0.001
  497309           0.103           0.267           0.003
  497310           0.078           0.257           0.002
  497311           0.053           0.253          -0.007
  497312           0.038           0.236           0.003
  497313           0.025           0.227          -0.005
  497314           0.004           0.218          -0.006
  497315           0.010           0.197           0.006
  497316           0.008           0.180           0.005
  497317          -0.014           0.167          -0.004
  497318          -0.010           0.158          -0.003
  497319          -0.018           0.137          -0.001
  497320          -0.024           0.123           0.003
  497321          -0.031           0.113          -0.006
  497322          -0.037           0.102          -0.003
  497323          -0.039           0.088           0.003
  497324          -0.047           0.085          -0.001
  497325          -0.047           0.077          -0.004
  497326          -0.061           0.067           0.006
  497327          -0.062           0.068           0.004
  497328          -0.065           0.055          -0.009
  497329          -0.068           0.056           0.011
  497330          -0.073           0.050          -0.002
  497331          -0.075           0.049           0.002
  497332          -0.077           0.043          -0.002
  497333          -0.003           0.044          -0.005
  497334           0.237          -0.121           0.013
  497335           0.261          -0.225          -0.005
  497336           0.285          -0.404          -0.003
  497337           0.269          -0.555          -0.005
  497338           0.298          -0.634           0.008
  497339           0.363          -0.690          -0.004
  497340           0.435          -0.716          -0.004
  497341           0.433          -0.652           0.002
  497342           0.353          -0.523          -0.004
  497343           0.300          -0.438          -0.005
  497344           0.233          -0.394           0.010
  497345           0.188          -0.360          -0.017
  497346           0.134          -0.331          -0.004
  497347           0.075          -0.311           0.010
  497348           0.017          -0.282          -0.001
  497349          -0.032          -0.246           0.000
  497350          -0.065          -0.222          -0.004
  497351          -0.089          -0.189           0.008
  497352          -0.102          -0.228          -0.002
  497353          -0.337          -0.373          -0.012
  497354          -0.525          -0.169           0.014
  497355          -0.426          -0.006           0.008
  497356          -0.327           0.019          -0.012
  497357          -0.259           0.032          -0.010
  497358          -0.212           0.035           0.011
  497359          -0.190           0.019           0.006
  497360          -0.180           0.007           0.000
  497361          -0.161          -0.003          -0.003
  497362          -0.159          -0.008           0.005
  497363          -0.158          -0.016           0.000
  497364          -0.160          -0.018           0.003
  497365          -0.161          -0.027           0.002
  497366          -0.159          -0.031          -0.002
  497367          -0.165          -0.030          -0.004
  497368          -0.162          -0.031          -0.001
  497369          -0.156          -0.037           0.000
  497370          -0.165          -0.028          -0.002
  497371          -0.167          -0.030          -0.006
  497372          -0.168          -0.034           0.006
  497373          -0.170          -0.033          -0.010
  497374          -0.172          -0.031           0.006
  497375          -0.166          -0.033           0.003
  497376          -0.168          -0.035          -0.011
  497377          -0.168          -0.028          -0.008
  497378          -0.165          -0.030           0.004
  497379          -0.165          -0.030           0.006
  497380          -0.168          -0.026           0.002
  497381          -0.164          -0.026           0.005
  497382          -0.166          -0.028          -0.005
  497383          -0.165          -0.024          -0.002
  497384          -0.161          -0.027          -0.002
  497385          -0.162          -0.028           0.004
  497386          -0.160          -0.027          -0.010
  497387          -0.160          -0.026          -0.003
  497388          -0.161          -0.022           0.009
  497389          -0.163          -0.027          -0.003
  497390          -0.138          -0.000          -0.012
  497391           0.008           0.118           0.006
  497392           0.221           0.287          -0.007
  497393           0.386           0.402           0.001
  497394           0.481           0.458           0.003
  497395           0.560           0.493           0.003
  497396           0.598           0.525          -0.007
  497397           0.621           0.600          -0.009
  497398           0.577           0.573          -0.002
  497399           0.470           0.469           0.001
  497400           0.405           0.381          -0.007
  497401           0.344           0.317          -0.006
  497402           0.305           0.244           0.002
  497403           0.275           0.173          -0.002
  497404           0.232           0.123           0.011
  497405           0.200           0.070           0.008
  497406           0.156           0.031          -0.000
  497407           0.118           0.002          -0.006
  497408           0.074          -0.015          -0.001
  497409           0.042          -0.018           0.002
  497410           0.018          -0.018           0.003
  497411           0.008          -0.022          -0.003
  497412          -0.007          -0.024           0.001
  497413          -0.014          -0.015           0.003
  497414          -0.026          -0.022          -0.006
  497415          -0.035          -0.023          -0.001
  497416          -0.040          -0.020          -0.007
  497417          -0.041          -0.016          -0.004
  497418          -0.055          -0.018           0.000
  497419          -0.053          -0.016           0.009
  497420          -0.059          -0.011           0.003
  497421          -0.059          -0.013          -0.008
  497422          -0.064          -0.012           0.000
  497423          -0.066          -0.015           0.001
  497424          -0.067          -0.009          -0.007
  497425          -0.070          -0.009          -0.013
  497426          -0.076          -0.008           0.008
  497427          -0.076          -0.012          -0.012
  497428          -0.079          -0.007          -0.004
  497429          -0.078          -0.007           0.002
  497430          -0.111          -0.000           0.022
  497431          -0.108           0.075          -0.007
  497432          -0.112           0.060          -0.002
  497433          -0.114           0.014          -0.014
  497434          -0.316           0.212          -0.003
  497435          -0.836           0.292          -0.002
  497436          -1.126           0.372          -0.026
  497437          -1.106           0.655          -0.010
  497438          -0.913           0.906           0.014
  497439          -0.777           1.034          -0.003
  497440          -0.611           1.176          -0.009
  497441          -0.357           1.247           0.012
  497442          -0.177           1.274           0.005
  497443          -0.062           1.285           0.016
  497444          -0.044           1.269          -0.003
  497445          -0.096           1.291           0.003
  497446          -0.185           1.295          -0.010
  497447          -0.270           1.292          -0.004
  497448          -0.350           1.277          -0.005
  497449          -0.423           1.278          -0.006
  497450          -0.296           1.335          -0.004
  497451           0.165           1.197           0.009
  497452           0.635           0.819          -0.001
  497453           0.804           0.225           0.007
  497454           0.791          -0.243           0.015
  497455           0.774          -0.471           0.005
  497456           0.765          -0.536           0.001
  497457           0.837          -0.491          -0.002
  497458           0.941          -0.392          -0.002
  497459           1.025          -0.259          -0.004
  497460           1.063          -0.152          -0.008
  497461           1.080          -0.055          -0.003
  497462           1.105           0.031          -0.002
  497463           1.126           0.088          -0.004
  497464           1.140           0.124          -0.008
  497465           1.148           0.122          -0.006
  497466           1.149           0.116           0.006
  497467           1.164           0.111           0.005
  497468           1.172           0.083          -0.010
  497469           1.169           0.049           0.007
  497470           1.168           0.042           0.002
  497471           1.165           0.034          -0.006
  497472           1.154           0.027          -0.001
  497473           1.156           0.036           0.003
  497474           1.153           0.040           0.006
  497475           1.162           0.056          -0.003
  497476           1.165           0.047           0.003
  497477           1.170           0.040          -0.009
  497478           1.178           0.024          -0.000
  497479           1.177          -0.004          -0.000
  497480           1.167          -0.033           0.006
  497481           1.157          -0.038           0.000
  497482           1.160          -0.022          -0.002
  497483           1.162          -0.015          -0.002
  497484           1.159          -0.006          -0.006
  497485           1.157           0.004           0.006
  497486           1.165           0.006          -0.001
  497487           1.171           0.015           0.004
  497488           1.164           0.003           0.002
  497489           1.168          -0.002          -0.008
  497490           1.171          -0.019           0.007
  497491           1.161          -0.031          -0.004
  497492           1.161          -0.029           0.001
  497493           1.155          -0.022           0.002
  497494           1.157           0.009          -0.003
  497495           1.156           0.007           0.006
  497496           1.161           0.006          -0.007
  497497           1.156           0.009           0.002
  497498           1.150           0.029          -0.001
  497499           1.150           0.058           0.002
  497500           1.159           0.063           0.004
  497501           1.160           0.060           0.004
  497502           1.175           0.048          -0.005
  497503           1.175           0.036           0.004
  497504           1.173           0.024          -0.012
  497505           1.165           0.014           0.008
  497506           1.157           0.006           0.001
  497507           0.973           0.072           0.009
  497508           0.677           0.336           0.007
  497509           0.311           0.574          -0.013
  497510          -0.049           0.549           0.010
  497511          -0.295           0.365           0.003
  497512          -0.655           0.322          -0.015
  497513          -1.038           0.331          -0.023
  497514          -1.137           0.535          -0.009
  497515          -0.996           0.823           0.008
  497516          -0.766           1.019           0.009
  497517          -0.580           1.133          -0.000
  497518          -0.439           0.998           0.020
  497519          -0.542           0.676           0.007
  497520          -0.666           0.314          -0.014
  497521          -0.703           0.001           0.022
  497522          -0.841          -0.413          -0.001
  497523          -0.935          -0.636           0.001
  497524          -1.100          -0.675          -0.006
  497525          -1.280          -0.542           0.002
  497526          -1.371          -0.385          -0.005
  497527          -1.434          -0.261           0.008
  497528          -1.481          -0.147          -0.008
  497529          -1.503          -0.028          -0.002
  497530          -1.489           0.079          -0.005
  497531          -1.476           0.120          -0.002
  497532          -1.477           0.144          -0.001
  497533          -1.476           0.131           0.001
  497534          -1.480           0.101           0.002
  497535          -1.496           0.068           0.005
  497536          -1.505           0.049           0.001
  497537          -1.500           0.035           0.007
  497538          -1.498           0.016           0.001
  497539          -1.505          -0.004          -0.007
  497540          -1.505           0.002          -0.000
  497541          -1.498           0.009           0.001
  497542          -1.498           0.010           0.005
  497543          -1.510           0.010           0.001
  497544          -1.510           0.013          -0.004
  497545          -1.512           0.028           0.001
  497546          -1.517           0.040          -0.000
  497547          -1.518           0.054          -0.003
  497548          -1.511           0.045           0.004
  497549          -1.507           0.036           0.009
  497550          -1.504           0.031          -0.002
  497551          -1.498           0.016          -0.005
  497552          -1.501           0.010          -0.001
  497553          -1.505          -0.003           0.008
  497554          -1.510           0.004          -0.007
  497555          -1.510           0.016          -0.004
  497556          -1.510           0.018          -0.002
  497557          -1.511           0.021          -0.000
  497558          -1.509           0.032           0.005
  497559          -1.510           0.027           0.000
  497560          -1.508           0.024          -0.001
  497561          -1.507           0.013           0.004
  497562          -1.497           0.008          -0.003
  497563          -1.512           0.015          -0.004
  497564          -1.510           0.193          -0.008
  497565          -1.269           0.628          -0.005
  497566          -0.708           0.996          -0.018
  497567           0.079           0.883           0.024
  497568           0.346           0.430          -0.003
  497569           0.594           0.108           0.012
  497570           0.735          -0.042           0.012
  497571           0.776          -0.053           0.003
  497572           0.815           0.136          -0.008
  497573           0.800           0.425          -0.019
